#Wavelength[um] Fp[W/m2/m] Fp/Fstar[ppm] Fstar[W/m2/m]
1.009391976081600362e+00 2.295061606181853333e+11 1.271086667426137780e+02 3.588148811835271094e+13
1.013429543985926884e+00 2.300923860849893494e+11 1.283441068495421007e+02 3.562686250215985156e+13
1.017483262161870350e+00 2.314017695045083923e+11 1.308457114667050973e+02 3.514458703789757031e+13
1.021553195210518128e+00 2.329429739029706421e+11 1.328406614718009280e+02 3.484735728191855078e+13
1.025639407991360219e+00 2.328114967142408752e+11 1.328299283077714392e+02 3.483050301889698047e+13
1.029741965623325539e+00 2.342773383591423035e+11 1.351198243430143293e+02 3.445581058313610547e+13
1.033860933485818867e+00 2.367756337335111694e+11 1.386327867282253123e+02 3.394081888767403516e+13
1.037996377219762012e+00 2.388352318697992249e+11 1.408282100434792881e+02 3.370233528865076953e+13
1.042148362728641198e+00 2.402278860184144897e+11 1.423131563412203207e+02 3.354514168634302344e+13
1.046316956179555557e+00 2.426986253973938904e+11 1.462843151843031819e+02 3.297014184273271094e+13
1.050502224004274066e+00 2.459221829994790039e+11 1.484116381272135641e+02 3.292918700753154297e+13
1.054704232900291139e+00 2.481318831117976685e+11 1.507684149637353528e+02 3.270570117021547656e+13
1.058923049831892227e+00 2.505995010211944580e+11 1.565885806314892648e+02 3.180324070949174219e+13
1.063158742031219628e+00 2.534392480742009277e+11 1.572999114029968553e+02 3.201818099551099219e+13
1.067411376999344741e+00 2.545655458040058594e+11 1.623974741854476633e+02 3.115097292485575000e+13
1.071681022507342096e+00 2.571050444564256897e+11 1.653642670423845118e+02 3.089727578540976953e+13
1.075967746597371377e+00 2.585126357328932800e+11 1.657328098233020910e+02 3.099734836374326562e+13
1.080271617583760779e+00 2.597466503156379395e+11 1.698415623728116373e+02 3.039185729245168750e+13
1.084592704054095913e+00 2.612707055513280334e+11 1.719624409645268202e+02 3.019314681610239844e+13
1.088931074870312044e+00 2.640412194171257629e+11 1.760706301358451640e+02 2.980135927255068359e+13
1.093286799169793433e+00 2.669473890512579956e+11 1.861369266832418532e+02 2.849996984054455469e+13
1.097659946366472461e+00 2.697023471345743408e+11 1.843186573127229906e+02 2.907814446214192188e+13
1.102050586151938294e+00 2.704334409600267334e+11 1.834435836157191204e+02 2.929605418145526953e+13
1.106458788496546219e+00 2.713256163455581055e+11 1.843607977030717961e+02 2.924647179117183203e+13
1.110884623650532532e+00 2.723965850874849243e+11 1.866839289283485073e+02 2.899652726332180859e+13
1.115328162145134749e+00 2.729321313459824219e+11 1.890650468661331445e+02 2.868763072414300391e+13
1.119789474793714934e+00 2.761630396076256714e+11 1.941361291957524600e+02 2.826900026609702734e+13
1.124268632692889902e+00 2.775394626905028076e+11 1.967663146910861371e+02 2.803013913196251953e+13
1.128765707223661430e+00 2.804247621994095459e+11 1.999955783539455467e+02 2.786424166687211328e+13
1.133280770052556230e+00 2.805809290109555054e+11 2.019966877869610755e+02 2.760356422039786328e+13
1.137813893132766374e+00 2.850803486615215454e+11 2.076920669653902678e+02 2.727712756365697266e+13
1.142365148705297484e+00 2.877799046292913818e+11 2.126205855403797784e+02 2.689715938075793750e+13
1.146934609300118479e+00 2.888686478842790527e+11 2.130861582399770100e+02 2.693992802112471094e+13
1.151522347737319096e+00 2.906164739695800781e+11 2.160203046023668492e+02 2.673479861221038672e+13
1.156128437128268516e+00 2.921278232055491333e+11 2.182756277827349720e+02 2.659616009511821875e+13
1.160752950876781542e+00 2.951137560883478394e+11 2.263791603807989077e+02 2.590623320975324609e+13
1.165395962680288999e+00 2.954280802398137817e+11 2.280763174711539421e+02 2.574084752226475000e+13
1.170057546531009907e+00 2.981081837065079346e+11 2.306019072331799293e+02 2.568989123359167969e+13
1.174737776717134086e+00 2.987794401568243408e+11 2.345850389120677733e+02 2.531055453588348828e+13
1.179436727824002773e+00 3.029726937392252808e+11 2.399136030437163072e+02 2.509573253653002734e+13
1.184154474735298557e+00 3.036674743984213867e+11 2.440529903665561164e+02 2.472665708338939453e+13
1.188891092634239977e+00 3.076202475146431274e+11 2.493310804093941897e+02 2.451826644206515625e+13
1.193646657004777012e+00 3.053583755463488770e+11 2.464329241139352575e+02 2.462421351213343750e+13
1.198421243632796118e+00 3.106849350534690552e+11 2.578107835248544575e+02 2.394806224182331641e+13
1.203214928607327261e+00 3.103886896254522095e+11 2.583357672684336990e+02 2.387660692624308203e+13
1.208027788321756724e+00 3.105702450509888916e+11 2.620746344767405844e+02 2.354974006638188672e+13
1.212859899475043468e+00 3.133679534594415894e+11 2.640365053118229071e+02 2.358532511893192188e+13
1.217711339072943710e+00 3.140450480270120850e+11 2.655373505255449231e+02 2.350269117302762891e+13
1.222582184429235275e+00 3.156593953536723633e+11 2.699875563114549095e+02 2.323412032532513672e+13
1.227472513166952384e+00 3.154143612510113525e+11 2.728068856341903370e+02 2.297615739738233594e+13
1.232382403219620226e+00 3.165713129844835815e+11 2.763247563865724032e+02 2.276685405668094922e+13
1.237311932832498407e+00 3.175468618154898682e+11 2.801857055178139717e+02 2.252231935909568750e+13
1.242261180563828615e+00 3.211385686591420288e+11 2.868033577033770598e+02 2.225151051393541016e+13
1.247230225286083849e+00 3.196681978191514282e+11 2.854328854647561684e+02 2.225597817219833984e+13
1.252219146187228072e+00 3.248778702050334473e+11 2.957343796018942044e+02 2.183079625447354297e+13
1.257228022771976983e+00 3.222402657259722290e+11 2.950856487641356125e+02 2.170116157275113281e+13
1.262256934863064783e+00 3.236322257189207764e+11 2.992027579642235651e+02 2.149499901381817188e+13
1.267305962602517155e+00 3.233824062337495728e+11 3.010495705590882380e+02 2.134664551069251172e+13
1.272375186452927354e+00 3.248397387077248535e+11 3.046252841284887722e+02 2.119114714653528516e+13
1.277464687198738957e+00 3.248910774372846069e+11 3.084299544926038834e+02 2.093304931138972266e+13
1.282574545947533950e+00 3.251900294007034912e+11 3.340972364404293558e+02 1.934263336396980469e+13
1.287704844131324133e+00 3.287305746805797729e+11 3.176610415628466626e+02 2.056493803842409766e+13
1.292855663507849417e+00 3.293175057040271606e+11 3.217049109862894625e+02 2.034269035638300391e+13
1.298027086161880783e+00 3.307360997532306519e+11 3.251680175511280027e+02 2.021273300286251953e+13
1.303219194506528344e+00 3.313440490304873047e+11 3.288543025527410464e+02 2.002289678478003125e+13
1.308432071284554521e+00 3.334284285353880615e+11 3.334245977613352352e+02 1.987267140702776953e+13
1.313665799569692760e+00 3.327709272878822632e+11 3.407138374189041770e+02 1.940916566320381641e+13
1.318920462767971591e+00 3.341433374438729248e+11 3.409190680056681799e+02 1.947748037613055859e+13
1.324196144619043336e+00 3.352645463010310669e+11 3.438700607842349086e+02 1.937512559522993750e+13
1.329492929197519491e+00 3.345144108496795044e+11 3.488679494474074545e+02 1.905482748586512109e+13
1.334810900914309650e+00 3.225419936011807251e+11 3.385945485423121681e+02 1.893030304018042188e+13
1.340150144517967101e+00 3.227448420929027100e+11 3.420860052881170077e+02 1.874887720520638672e+13
1.345510745096038852e+00 3.198791904453215332e+11 3.408499528684606616e+02 1.864979283109993750e+13
1.350892788076423212e+00 3.211036127677568359e+11 3.455755338577253610e+02 1.846517662628749609e+13
1.356296359228728932e+00 3.185882530306646118e+11 3.471910801070596904e+02 1.823528105972782422e+13
1.361721544665643879e+00 3.209653987967693481e+11 3.526098214037779144e+02 1.808902144512301953e+13
1.367168430844306393e+00 3.238798871519624023e+11 3.599570925463715412e+02 1.788069955664777344e+13
1.372637104567683730e+00 3.230089884397974854e+11 3.644605335803885851e+02 1.761227114758778906e+13
1.378127652985954299e+00 3.278622295482414551e+11 3.711039801044044566e+02 1.755686774338600977e+13
1.383640163597898098e+00 3.269338675461837158e+11 3.728646481493287865e+02 1.742448555778155078e+13
1.389174724252289828e+00 3.279441309532806396e+11 3.777696031421320981e+02 1.725139085977692578e+13
1.394731423149298877e+00 3.257287212668726196e+11 3.786874516341079584e+02 1.709331916836270898e+13
1.400310348841896202e+00 3.238220261284962158e+11 3.821358681727030557e+02 1.683991302879194531e+13
1.405911590237263642e+00 3.256619011393028564e+11 3.855755534586837143e+02 1.678451224047031055e+13
1.411535236598212784e+00 3.213603550450764160e+11 3.863214328441486600e+02 1.653083371451830664e+13
1.417181377544605603e+00 3.195891089354131470e+11 3.857400923278410687e+02 1.646449644594474805e+13
1.422850103054784210e+00 3.214730439379052734e+11 3.959782139566672186e+02 1.613334912160011328e+13
1.428541503467003038e+00 3.209605364376759644e+11 4.010828490498528822e+02 1.590262463052062305e+13
1.434255669480871243e+00 3.214118898438473511e+11 3.986345418629489927e+02 1.602279486169738867e+13
1.439992692158794885e+00 3.238203472795054321e+11 4.109683675554732645e+02 1.565838621754891406e+13
1.445752662927429988e+00 3.261909095486239014e+11 4.169552400057756358e+02 1.554653752779662109e+13
1.451535673579139596e+00 3.270737447025802002e+11 4.222151703764830586e+02 1.539441221811022852e+13
1.457341816273456159e+00 3.312406060138811035e+11 4.335317737142453893e+02 1.518357013463716992e+13
1.463171183538549913e+00 3.288238778918408203e+11 4.345346598654508625e+02 1.503800364679853711e+13
1.469023868272704147e+00 3.285518378003079224e+11 4.345723759868903358e+02 1.502425846477884375e+13
1.474899963745795128e+00 3.305027752125966187e+11 4.441812996262947877e+02 1.478652432396826172e+13
1.480799563600778246e+00 3.321329241069346313e+11 4.506939353472256471e+02 1.464473363108465039e+13
1.486722761855181485e+00 3.322563481304750366e+11 4.635347031508665623e+02 1.424433882578158594e+13
1.492669652902602007e+00 3.339232249844376221e+11 4.593631581225801028e+02 1.444580429942760352e+13
1.498640331514212276e+00 3.351709720776414185e+11 4.681145007973162819e+02 1.422871125837847656e+13
1.504634892840269300e+00 3.371333313978502197e+11 4.928402511115806988e+02 1.359398492007347852e+13
1.510653432411630304e+00 3.374391931012260742e+11 4.798165153817562327e+02 1.397563640670896094e+13
1.516696046141276843e+00 3.395403192989507446e+11 4.876669803748132495e+02 1.383627750747163281e+13
1.522762830325842032e+00 3.411714285828932495e+11 4.983214094189916636e+02 1.360549571012545117e+13
1.528853881647145307e+00 3.423104467050859985e+11 5.022692928385788491e+02 1.354362085820489844e+13
1.534969297173733649e+00 3.426892866205460815e+11 5.060032709860977889e+02 1.345855597398170508e+13
1.541109174362428780e+00 3.437372502795290527e+11 5.162587202646980131e+02 1.323154200718269531e+13
1.547273611059878373e+00 3.461674122990738525e+11 5.211854411896592865e+02 1.319912579385328906e+13
1.553462705504118135e+00 3.466461223875659790e+11 5.316595329411571811e+02 1.295698640268595312e+13
1.559676556326134556e+00 3.474243556583922119e+11 5.366066049075762976e+02 1.286635436913895703e+13
1.565915262551438980e+00 3.483390284072770996e+11 5.454748749267745325e+02 1.269049746542034375e+13
1.572178923601644795e+00 3.488436048559151001e+11 5.578506293623208876e+02 1.242693710392104102e+13
1.578467639296051495e+00 3.495073746190359497e+11 5.640762058258218303e+02 1.231316857469936914e+13
1.584781509853235626e+00 3.499486895183004150e+11 5.706395758705301660e+02 1.218691396565171094e+13
1.591120635892648405e+00 3.499650845511871948e+11 5.886748931920936911e+02 1.181409519297896094e+13
1.597485118436219098e+00 3.500086822862495117e+11 5.769998647457225616e+02 1.205464341393247656e+13
1.603875058909963958e+00 3.497641455571699219e+11 5.839708463607505564e+02 1.190242307553712695e+13
1.610290559145603595e+00 3.494321269594971313e+11 6.013089990035706478e+02 1.154825566885813281e+13
1.616731721382186127e+00 3.489433078241181641e+11 5.999124543890268342e+02 1.155894660178701953e+13
1.623198648267714761e+00 3.482896258075788574e+11 6.001943762587492301e+02 1.153187374147253516e+13
1.629691442860785600e+00 3.476490638055637817e+11 6.000464227723485919e+02 1.151350291117190430e+13
1.636210208632228769e+00 3.466104284030794678e+11 6.189311603836853237e+02 1.112885641148141797e+13
1.642755049466757766e+00 3.457919764338340454e+11 6.394552493513913305e+02 1.074622716646986523e+13
1.649326069664624805e+00 3.449715966356875610e+11 6.216603472203246383e+02 1.102761090059034961e+13
1.655923373943283039e+00 3.437629410811622925e+11 6.289964979592427881e+02 1.086080686444896094e+13
1.662547067439056336e+00 3.428380099136173706e+11 6.339043899934713409e+02 1.074772307671188477e+13
1.669197255708812611e+00 3.416769610440218506e+11 6.422990832057352009e+02 1.057133061639805859e+13
1.675874044731648027e+00 3.404234747261769409e+11 6.558131201560569252e+02 1.031550897617471289e+13
1.682577540910574321e+00 3.398241435634416504e+11 6.843023929515882173e+02 9.868642902316691406e+12
1.689307851074216771e+00 3.389615968500842896e+11 6.652155027064279693e+02 1.012603436835404102e+13
1.696065082478513508e+00 3.381086924331459961e+11 6.665107791760901819e+02 1.008092585777381250e+13
1.702849342808427480e+00 3.375856443666687012e+11 6.791630062089152489e+02 9.877822325445828125e+12
1.709660740179661298e+00 3.362061231488496094e+11 6.899430104318374788e+02 9.683752059861164062e+12
1.716499383140379864e+00 3.344014081540702515e+11 6.858154537720561166e+02 9.689739296308097656e+12
1.723365380672941427e+00 3.329642257502359619e+11 6.996128033928154082e+02 9.457820947262658203e+12
1.730258842195633306e+00 3.310599407182272339e+11 7.163511201093253931e+02 9.184001596833976562e+12
1.737179877564415831e+00 3.291831427460993652e+11 7.551831307064423982e+02 8.662366787732250977e+12
1.744128597074673603e+00 3.265381919692526855e+11 7.267353146687518120e+02 8.929126609539757812e+12
1.751105111462972097e+00 3.256852286520184937e+11 7.206369332540306232e+02 8.981167731852496094e+12
1.758109531908824241e+00 3.224839976005518799e+11 7.236632797617538699e+02 8.855699976302513672e+12
1.765141970036459451e+00 3.199690170253793945e+11 7.347304430231038168e+02 8.654284222829058594e+12
1.772202537916605314e+00 3.181818087978380737e+11 7.373736570270989432e+02 8.575095987005988281e+12
1.779291348068271716e+00 3.138553971306402588e+11 7.391864774486668921e+02 8.437753811715357422e+12
1.786408513460544745e+00 3.127228484675557251e+11 7.433863596407508112e+02 8.359807693823568359e+12
1.793554147514387020e+00 3.091340485923665161e+11 7.441412035222589338e+02 8.255488015517338867e+12
1.800728364104444257e+00 3.090129043618812256e+11 7.563587171453383462e+02 8.118953634700794922e+12
1.807931277560862249e+00 3.040464189170239868e+11 7.584812386966610802e+02 7.966110231984033203e+12
1.815163002671105641e+00 3.054627733717766724e+11 8.142937824584226973e+02 7.454670182202080078e+12
1.822423654681789795e+00 3.040181381217580566e+11 7.961513126874876889e+02 7.588486072403747070e+12
1.829713349300517100e+00 3.012663772080053711e+11 7.808928656549178413e+02 7.666735347467587891e+12
1.837032202697718830e+00 3.009621770339199829e+11 7.924025419832220223e+02 7.547746780425231445e+12
1.844380331508509885e+00 2.949751544020951538e+11 7.956252521304348875e+02 7.367635646096880859e+12
1.851757852834543527e+00 2.939630942669991455e+11 7.938104911414153548e+02 7.359142926788242188e+12
1.859164884245881888e+00 2.862322972028660278e+11 7.882608322438753703e+02 7.216056923965071289e+12
1.866601543782865358e+00 2.908763760552729492e+11 8.129887005540587097e+02 7.110091721028672852e+12
1.874067949957996859e+00 2.901806995843340454e+11 8.940678305055746478e+02 6.449845572411758789e+12
1.881564221757828781e+00 2.907371935206267090e+11 8.453463368519027199e+02 6.834664184642612305e+12
1.889090478644860127e+00 2.919387265763420410e+11 8.618526799546717712e+02 6.731470313087541016e+12
1.896646840559439662e+00 2.918342582751616821e+11 8.691155676659147957e+02 6.672829143510740234e+12
1.904233427921677269e+00 2.919549656020582886e+11 8.706182409502422388e+02 6.664067171567297852e+12
1.911850361633363971e+00 2.918234005008998413e+11 8.837839514684842470e+02 6.561834381426540039e+12
1.919497763079897279e+00 2.897607781272792969e+11 8.930144807272677099e+02 6.448108845979166992e+12
1.927175754132217200e+00 2.886919207120454102e+11 9.011403944878234142e+02 6.366392850329598633e+12
1.934884457148745796e+00 2.881195924407611084e+11 9.149066083268428429e+02 6.258169032227276367e+12
1.942623994977340729e+00 2.846478331613142700e+11 9.818662087615207383e+02 5.761118790355943359e+12
1.950394490957250149e+00 2.857117357238201904e+11 9.588506300031601768e+02 5.921454322889164062e+12
1.958196068921079336e+00 2.830331733618499756e+11 9.366571698973757520e+02 6.004929883315593750e+12
1.966028853196763793e+00 2.821504850594395142e+11 9.437643987290541645e+02 5.941122026254020508e+12
1.973892968609550991e+00 2.800501813519465942e+11 9.542679354897740041e+02 5.831990245098609375e+12
1.981788540483989447e+00 2.783113953991295776e+11 9.606893737268113682e+02 5.757040222730893555e+12
1.989715694645925126e+00 2.770404733782092896e+11 9.716293311352005730e+02 5.666225652257512695e+12
1.997674557424508723e+00 2.747299809029224548e+11 9.762048090823811890e+02 5.592633696891165039e+12
2.005665255654207169e+00 2.738136533907420654e+11 9.866246272998663471e+02 5.515112934993488281e+12
2.013687916676823786e+00 2.729215676377004700e+11 9.931154601780569919e+02 5.461216281613789062e+12
2.021742668343530891e+00 2.734116378741829224e+11 1.014233165949839872e+03 5.357108597846434570e+12
2.029829639016905052e+00 2.712461557131148071e+11 1.022398509811317012e+03 5.272233616145978516e+12
2.037948957572972564e+00 2.715484126044489746e+11 1.044055852972606544e+03 5.168622310800520508e+12
2.046100753403264694e+00 2.711124276489239807e+11 1.043610936457803518e+03 5.162523792119709961e+12
2.054285156416877811e+00 2.717964057586011047e+11 1.064997532147104494e+03 5.071616076282494141e+12
2.062502297042545507e+00 2.709299885287771912e+11 1.089771124287581188e+03 4.940524352457161133e+12
2.070752306230715600e+00 2.714340106611522827e+11 1.102830855937909291e+03 4.891100843112733398e+12
2.079035315455638244e+00 2.710749515458783875e+11 1.112490538812931845e+03 4.842217852210062500e+12
2.087351456717461140e+00 2.702967115322624817e+11 1.128167508678559898e+03 4.761222048812821289e+12
2.095700862544330967e+00 2.704922960146662903e+11 1.145658376561067826e+03 4.691924633506774414e+12
2.104083665994508134e+00 2.704616771821752319e+11 1.156497770984773297e+03 4.647422954380159180e+12
2.112500000658485977e+00 2.700970589499379578e+11 1.173023057688876634e+03 4.575774020222540039e+12
2.120950000661120161e+00 2.693769970639914551e+11 1.198632523749133952e+03 4.466071909096727539e+12
2.129433800663764753e+00 2.684081688693575745e+11 1.200038481971454075e+03 4.444795846648275391e+12
2.137951535866419839e+00 2.678214987165690613e+11 1.214525158826961160e+03 4.382179695974327637e+12
2.146503342009885351e+00 2.673411459800308838e+11 1.229502466187910159e+03 4.321033796145332520e+12
2.155089355377924676e+00 2.659774334009599609e+11 1.244499053728772424e+03 4.247187968835995605e+12
2.163709712799436691e+00 2.647553602752711487e+11 1.336076720960560124e+03 3.937899483647286621e+12
2.172364551650634468e+00 2.636074726590369873e+11 1.291794117339743934e+03 4.055231733865995605e+12
2.181054009857236853e+00 2.619477935802681885e+11 1.287997146571652138e+03 4.041579311005937500e+12
2.189778225896665376e+00 2.604867867743538513e+11 1.294036593288319409e+03 4.000280109901116211e+12
2.198537338800252705e+00 2.589923136325587463e+11 1.297881628171729517e+03 3.965546550194381836e+12
2.207331488155453325e+00 2.573221750139775391e+11 1.323694297088705071e+03 3.863142939993990234e+12
2.216160814108075083e+00 2.555419096254419250e+11 1.320419950769243087e+03 3.845929511238492188e+12
2.225025457364507631e+00 2.539574408496774292e+11 1.330773605587099610e+03 3.792346623896491211e+12
2.233925559193965515e+00 2.523409781097028198e+11 1.339448038175476086e+03 3.743804599799025391e+12
2.242861261430741493e+00 2.507441133184279175e+11 1.354312302996420158e+03 3.679282917834370117e+12
2.251832706476463830e+00 2.489589594017033997e+11 1.371922210064208230e+03 3.606197724564030273e+12
2.260840037302370042e+00 2.473234099384623718e+11 1.378230591136209114e+03 3.566108908185690430e+12
2.269883397451579299e+00 2.455398532652201538e+11 1.386567973043136817e+03 3.519103898953255371e+12
2.278962931041386142e+00 2.440312155141899414e+11 1.408869658919928497e+03 3.442118588860981934e+12
2.288078782765551100e+00 2.426649382121580200e+11 1.411038110587809570e+03 3.417586766889786621e+12
2.297231097896613505e+00 2.385026651134143677e+11 1.411558766525908823e+03 3.357728173593062988e+12
2.306420022288200311e+00 2.399624759554075317e+11 1.433660168190151808e+03 3.326200136357613770e+12
2.315645702377353121e+00 2.375279260789882202e+11 1.444358368252606624e+03 3.268067189425180176e+12
2.324908285186861878e+00 2.336230661606319580e+11 1.444403316640020421e+03 3.214241502407848633e+12
2.334207918327609654e+00 2.337506441576689453e+11 1.470608967653115087e+03 3.158689002460325195e+12
2.343544750000919663e+00 2.316238064845719299e+11 1.470667745130040430e+03 3.129823801242214355e+12
2.352918929000923143e+00 2.275072777442964172e+11 1.472848382507998167e+03 3.069647550288307129e+12
2.362330604716927240e+00 2.275469118513288574e+11 1.491195682802908323e+03 3.032407555894072266e+12
2.371779927135795329e+00 2.262496395840247498e+11 1.515913364676335959e+03 2.965956492840318359e+12
2.381267046844337987e+00 2.237238956097371216e+11 1.518291369890474016e+03 2.928252423300964355e+12
2.390792115031715070e+00 2.212930030326267395e+11 1.522864965926902414e+03 2.887736409437931152e+12
2.400355283491842240e+00 2.195315477784660645e+11 1.529122007600999041e+03 2.853028187277758301e+12
2.409956704625809465e+00 2.159119284835921631e+11 1.525095602257812970e+03 2.813395766586026855e+12
2.419596531444312859e+00 2.144283700744582825e+11 1.548882321303536401e+03 2.751155153859664551e+12
2.429274917570089620e+00 2.106888159744230347e+11 1.537176947414935967e+03 2.723760274954794434e+12
2.438992017240370291e+00 2.079076806369111023e+11 1.540183650373132878e+03 2.682559024845221191e+12
2.448747985309331465e+00 2.051880313177952881e+11 1.549475404350022245e+03 2.631592255975018555e+12
2.458542977250568917e+00 2.020472481410162964e+11 1.548218962369413475e+03 2.593413811332547363e+12
2.468377149159570738e+00 2.005567594692958374e+11 1.557340763037066381e+03 2.559204050435123047e+12
2.478250657756209563e+00 1.951510730180821838e+11 1.548077028277072941e+03 2.505126373866226074e+12
2.488163660387234355e+00 1.943284330843120117e+11 1.560632409204642499e+03 2.474497328307344727e+12
2.498116315028783063e+00 1.926239401758428650e+11 1.561631891287886674e+03 2.451223178831632812e+12
2.508108780288898387e+00 1.877852467400720520e+11 1.544219230468831029e+03 2.416594454446080078e+12
2.518141215410053757e+00 1.869215630440917664e+11 1.558531760926272227e+03 2.383389428969364746e+12
2.528213780271693967e+00 1.843385939350527649e+11 1.558997724294021509e+03 2.349752125997157715e+12
2.538326635392781139e+00 1.829961252708615112e+11 1.584264009917493240e+03 2.295438173304247070e+12
2.548479941934351789e+00 1.808779282737682495e+11 1.590630627303527945e+03 2.259786951150344727e+12
2.558673861702089436e+00 1.791278644692828064e+11 1.605069440099568737e+03 2.217790834085647461e+12
2.568908557148898097e+00 1.786617710586656494e+11 1.613561959527278077e+03 2.200377776994269043e+12
2.579184191377493551e+00 1.747024087177567749e+11 1.591984680197444959e+03 2.180777062708944092e+12
2.589500928143003478e+00 1.755574104364957886e+11 1.631132915612187844e+03 2.138853685290200928e+12
2.599858931855575594e+00 1.748046499805622864e+11 1.637584815277389225e+03 2.121291933112270508e+12
2.610258367582998229e+00 1.742920030039026184e+11 1.666259974011244367e+03 2.078671974715076904e+12
2.620699401053329769e+00 1.714560859763501587e+11 1.711898272444610711e+03 1.990335153481887451e+12
2.631182198657543214e+00 1.707407228383130188e+11 1.716198207203834727e+03 1.977064935355570068e+12
2.641706927452173392e+00 1.693864183102656555e+11 1.698795047489706576e+03 1.981476201557130615e+12
2.652273755161981938e+00 1.697232678652081299e+11 1.719268208824330713e+03 1.961774180562859131e+12
2.662882850182629824e+00 1.693895459774199219e+11 1.745702118601499933e+03 1.928269477617509277e+12
2.673534381583360542e+00 1.662302368934657898e+11 1.740519444944460702e+03 1.897939682279962402e+12
2.684228519109693956e+00 1.656940574876036072e+11 1.748693827456950658e+03 1.882974409762731934e+12
2.694965433186132575e+00 1.625387480302925415e+11 1.739116779104089346e+03 1.857288744955231445e+12
2.705745294918877164e+00 1.616674433049323730e+11 1.754376358539871489e+03 1.831264455192946533e+12
2.716568276098552559e+00 1.593555439301606140e+11 1.756674691599547032e+03 1.802715091653468750e+12
2.727434549202946812e+00 1.568526667296016541e+11 1.754374393250873936e+03 1.776727764003310059e+12
2.738344287399758326e+00 1.554212989290865784e+11 1.768311678821028863e+03 1.746638307478312012e+12
2.749297664549357201e+00 1.537154650422120056e+11 1.775694914707133648e+03 1.720285284174319336e+12
2.760294855207554576e+00 1.533690022494851379e+11 1.816645662441266495e+03 1.677716701630836182e+12
2.771336034628385292e+00 1.513009212573139038e+11 1.801194310913550225e+03 1.669291829751302490e+12
2.782421378766898545e+00 1.486870170589906616e+11 1.792362315838506674e+03 1.648536268850795898e+12
2.793551064281966312e+00 1.481842937475752869e+11 1.808759527257586115e+03 1.628068242244668945e+12
2.804725268539093985e+00 1.465244179084681702e+11 1.815746294287681394e+03 1.603637118907274902e+12
2.815944169613250558e+00 1.441908217660588074e+11 1.814070516267644507e+03 1.579554859532543457e+12
2.827207946291703244e+00 1.445940230880554810e+11 1.848728050954977107e+03 1.554277544144886963e+12
2.838516778076869862e+00 1.426896134017575378e+11 1.853541552553274641e+03 1.529823390155385742e+12
2.849870845189177437e+00 1.415602629447284851e+11 1.867381657511213916e+03 1.506466692398237793e+12
2.861270328569933685e+00 1.408140841540930176e+11 1.886844846464274269e+03 1.483068350176561523e+12
2.872715409884213589e+00 1.403627397143475342e+11 1.940641535671747306e+03 1.437334255461560547e+12
2.884206271523750420e+00 1.384063724466302490e+11 1.915414786284642787e+03 1.435967174994365234e+12
2.895743096609845413e+00 1.380562951600745850e+11 1.930363071741821841e+03 1.421243448349954346e+12
2.907326068996284985e+00 1.345915004248534241e+11 1.912689933983060428e+03 1.398377167641130615e+12
2.918955373272270393e+00 1.336003629076681366e+11 1.927577901563453906e+03 1.377358396981952393e+12
2.930631194765359826e+00 1.340465519663199158e+11 1.964552842042366819e+03 1.355948497909036377e+12
2.942353719544420709e+00 1.317035718147382660e+11 1.959650795446221764e+03 1.335580676716076416e+12
2.954123134422598440e+00 1.310628788108471680e+11 1.974140589793325489e+03 1.319328326319744873e+12
2.965939626960289122e+00 1.295968610065718994e+11 1.984129055490769360e+03 1.298003392340791504e+12
2.977803385468130504e+00 1.295880966122833710e+11 2.012977292392149593e+03 1.279315014965681885e+12
2.989714599010003138e+00 1.276215812741025543e+11 2.012763607053239639e+03 1.260035009532776367e+12
3.001673457406043077e+00 1.270286918663373871e+11 2.038898586309706843e+03 1.238104958597095947e+12
3.013680151235667015e+00 1.260884716959668121e+11 2.050925073478430477e+03 1.221734528658376953e+12
3.025734871840609408e+00 1.242351957822013702e+11 2.057734477824491933e+03 1.199793697603502441e+12
3.037837811327972037e+00 1.250818025852965546e+11 2.143437483596047059e+03 1.159670399706884766e+12
3.049989162573283785e+00 1.224552440770932922e+11 2.092111073771431165e+03 1.163171926855427002e+12
3.062189119223576395e+00 1.232581892235811462e+11 2.132183851027354194e+03 1.148794626420821533e+12
3.074437875700470890e+00 1.212231024139728699e+11 2.127218682780209747e+03 1.132464294008470703e+12
3.086735627203272880e+00 1.207026899775061493e+11 2.154099757498340750e+03 1.113531222925112305e+12
3.099082569712085622e+00 1.203618924396686096e+11 2.177932980585560017e+03 1.098236207870444580e+12
3.111478899990933744e+00 1.184599277689925690e+11 2.187768807648360507e+03 1.076022367943593262e+12
3.123924815590897186e+00 1.184620717695999298e+11 2.207550433889864962e+03 1.066399545536462769e+12
3.136420514853261121e+00 1.171885126974549561e+11 2.220157576879772478e+03 1.048944486427044434e+12
3.148966196912674320e+00 1.165432755645528259e+11 2.243627073007118270e+03 1.032256937406547119e+12
3.161562061700325277e+00 1.161379231009806671e+11 2.266197470287165288e+03 1.018421517789866699e+12
3.174208309947126327e+00 1.144085565147887115e+11 2.272364582254403558e+03 1.000533781415326050e+12
3.186905143186915090e+00 1.152219801916913147e+11 2.319365884369800824e+03 9.872276984818701172e+11
3.199652763759662566e+00 1.121321589889607849e+11 2.292456272477234506e+03 9.720316041401743164e+11
