#Wavelength[um] Fp[W/m2/m] Fp/Fstar[ppm] Fstar[W/m2/m]
3.171634501196730627e-01 4.687780883069047546e+10 1.572831067246240799e+01 5.922928453829214844e+13
3.184321039201517545e-01 5.088298823580035400e+10 1.995157620387615793e+01 5.068117313552663281e+13
3.197058323358323295e-01 5.309329888062874603e+10 2.053484058355535424e+01 5.138065504431762500e+13
3.209846556651756444e-01 5.193338662282401276e+10 1.995228190161747150e+01 5.172557580988085938e+13
3.222685942878363852e-01 5.475616900396874237e+10 2.153464466681756662e+01 5.052968689011703125e+13
3.235576686649877520e-01 7.143491523214436340e+10 3.076318415575750009e+01 4.614562264856420312e+13
3.248518993396476984e-01 5.461811573805878448e+10 1.846491178027837776e+01 5.878151000934851562e+13
3.261513069370062801e-01 5.052341168713850403e+10 1.451149859470100267e+01 6.918814186306706250e+13
3.274559121647543369e-01 4.988194508258760834e+10 1.556584907273220253e+01 6.368275255603718750e+13
3.287657358134133401e-01 5.036318711138450623e+10 1.550906115845740096e+01 6.453256966537652344e+13
3.300807987566670154e-01 4.771431190868486023e+10 1.352148457616900856e+01 7.012543205561365625e+13
3.314011219516936890e-01 5.153203584214569092e+10 1.624898192625035875e+01 6.302348382085864844e+13
3.327267264395004642e-01 5.893097127396733093e+10 1.814587728270428713e+01 6.453820636927374219e+13
3.340576333452584534e-01 6.382709425084228516e+10 2.048854339632660526e+01 6.190778297421065625e+13
3.353938638786395088e-01 6.132799886952705383e+10 2.030416676290358069e+01 6.002399317981054688e+13
3.367354393341540630e-01 6.049920546009552765e+10 2.620822567268170999e+01 4.587365174781618750e+13
3.380823810914907468e-01 6.033826045419781494e+10 2.089878872491093631e+01 5.737503080919450781e+13
3.394347106158566718e-01 6.158823397278491211e+10 2.121918693764883201e+01 5.767933890086797656e+13
3.407924494583201014e-01 6.232175462897213745e+10 2.195279119114341881e+01 5.641585670308166406e+13
3.421556192561533982e-01 5.856882328479231262e+10 2.161447673960673299e+01 5.384842860365160938e+13
3.435242417331779707e-01 6.253080558971727753e+10 1.989941945972811155e+01 6.244603657444144531e+13
3.448983387001106626e-01 5.809798337459988403e+10 1.983710144391428898e+01 5.820149034691051562e+13
3.462779320549111417e-01 5.774046601526995850e+10 1.851697668308189293e+01 6.196714206970988281e+13
3.476630437831307319e-01 6.478378462392454529e+10 2.034654363464897742e+01 6.327423940634265625e+13
3.490536959582632992e-01 5.624593034338157654e+10 1.743286556175145918e+01 6.411705785136725781e+13
3.504499107420963600e-01 6.825030547059817505e+10 1.920996237913160343e+01 7.060400663492178125e+13
3.518517103850647421e-01 6.965771416295878601e+10 2.198794831080136092e+01 6.295580382707775000e+13
3.532591172266050239e-01 8.517397395813510132e+10 2.705141332972971924e+01 6.257029640254155469e+13
3.546721536955114717e-01 8.920569217656948853e+10 2.409444073761260086e+01 7.357444234961365625e+13
3.560908423102934761e-01 8.199146487350358582e+10 2.631369908579761940e+01 6.192100601939479688e+13
3.575152056795346533e-01 1.079863969910844116e+11 3.919718602633145110e+01 5.474764252597722656e+13
3.589452665022527800e-01 9.793244060129150391e+10 3.650421568657812799e+01 5.331320823676049219e+13
3.603810475682617254e-01 9.787666335773092651e+10 2.910894928260729841e+01 6.681960257088400781e+13
3.618225717585348278e-01 1.012777472819371033e+11 3.386136391228357923e+01 5.943754286620765625e+13
3.632698620455689364e-01 9.949689915220120239e+10 3.010445325790296778e+01 6.567953415387743750e+13
3.647229414937512293e-01 9.389522771003695679e+10 2.760902440373905620e+01 6.758397333104381250e+13
3.661818332597261971e-01 8.889623104185363770e+10 2.372706323838903941e+01 7.445444362240000000e+13
3.676465605927651259e-01 9.369409524661412048e+10 2.810893339390714374e+01 6.623981598566464062e+13
3.691171468351361895e-01 9.365270375789244080e+10 2.727497493476456114e+01 6.823500406556054688e+13
3.705936154224767076e-01 9.527985659960975647e+10 2.881812979310295830e+01 6.570320632878288281e+13
3.720759898841666247e-01 1.202538836306011505e+11 3.490411314357831429e+01 6.846581229131214844e+13
3.735642938437032656e-01 1.441279890980606995e+11 4.858776127466703798e+01 5.894849208415132812e+13
3.750585510190780902e-01 1.617902711796473083e+11 5.232328309176454439e+01 6.144813104973098438e+13
3.765587852231543908e-01 1.284077398439617462e+11 4.006456792087857366e+01 6.369157673878814844e+13
3.780650203640470441e-01 1.080865426426471558e+11 2.371210821351915854e+01 9.058425543665892188e+13
3.795772804455032068e-01 1.129289391386859894e+11 3.327051876526908814e+01 6.745232714795561719e+13
3.810955895672852312e-01 1.118427829125261688e+11 2.712545047124429587e+01 8.193741669666085938e+13
3.826199719255543585e-01 1.785102748421511841e+11 6.417619363320704906e+01 5.527649860135508594e+13
3.841504518132565771e-01 1.200130217748300323e+11 4.120312869337471540e+01 5.788278756475392969e+13
3.856870536205096456e-01 1.260463673574730682e+11 3.551853113023919661e+01 7.052232122732017188e+13
3.872298018349916715e-01 1.167846524573136597e+11 3.410726063723353718e+01 6.804405620003434375e+13
3.887787210423316320e-01 1.026148534883232574e+11 3.053925602881298573e+01 6.677333049996567188e+13
3.903338359265008939e-01 1.095422732194847717e+11 2.773667710035077505e+01 7.848353941318881250e+13
3.918951712702069545e-01 1.098970923376260986e+11 2.758395764797750971e+01 7.917369004837346875e+13
3.934627519552877928e-01 3.065645645262165527e+11 1.561614009000456349e+02 3.901211712078182031e+13
3.950366029631089404e-01 1.088834806900219727e+11 2.757467241574224204e+01 7.846986323985332812e+13
3.966167493749613859e-01 2.470950333389163513e+11 9.650553009225276924e+01 5.088187156646390625e+13
3.982032163724612550e-01 1.037131670050912781e+11 2.372317331695612808e+01 8.687851247192767188e+13
3.997960292379510450e-01 1.075513084512656250e+11 2.061429386145594123e+01 1.036808377095986719e+14
4.013952133549028578e-01 1.033232346816946716e+11 1.946447434116649333e+01 1.054888544635905781e+14
4.030007942083224659e-01 9.195875820422520447e+10 1.821870273369550119e+01 1.003059995907780625e+14
4.046127973851557647e-01 9.985776999968481445e+10 1.891044733938162636e+01 1.049376472011180312e+14
4.062312485746963908e-01 1.059634909495052490e+11 2.081667078429519435e+01 1.011570709470390625e+14
4.078561735689951728e-01 1.132193061591923370e+11 2.274746871723190011e+01 9.890965215495240625e+13
4.094875982632711353e-01 7.604207148144435120e+10 1.444768271345670918e+01 1.045940562135149375e+14
4.111255486563242245e-01 7.652693426130819702e+10 1.460616623917833934e+01 1.041188441225559062e+14
4.127700508509495880e-01 9.388942095049816895e+10 1.794515384595870700e+01 1.039730386552332344e+14
4.144211310543532978e-01 8.821937795846975708e+10 1.617190536107078813e+01 1.084061852135709688e+14
4.160788155785707931e-01 7.267719029880014038e+10 1.344092213521548018e+01 1.074534405864072188e+14
4.177431308408850463e-01 8.639868410903085327e+10 1.630673208284530773e+01 1.052910493776561562e+14
4.194141033642486138e-01 9.972238666258512878e+10 1.957518084842608275e+01 1.012367379386419688e+14
4.210917597777056320e-01 9.158434927926249695e+10 1.754902932550881900e+01 1.037097115252815000e+14
4.227761268168164221e-01 2.601861257467503052e+11 5.056949546336614532e+01 1.022461056626715781e+14
4.244672313240837602e-01 1.066476530067074890e+11 2.158198298227446799e+01 9.819993912024532812e+13
4.261651002493800910e-01 9.115784133215205383e+10 1.777281887751173173e+01 1.019269383476032500e+14
4.278697606503775730e-01 1.099173981928638611e+11 2.373256693953635832e+01 9.203923223501467188e+13
4.295812396929790666e-01 1.566312412216831970e+11 3.789924372756978244e+01 8.212948652789156250e+13
4.312995646517510107e-01 1.110323890637970428e+11 2.569575355642417946e+01 8.586962930911106250e+13
4.330247629103580187e-01 1.064328724877190094e+11 2.159175715751376856e+01 9.795780796734564062e+13
4.347568619619994745e-01 8.247920630591479492e+10 1.821798872580594164e+01 8.996949981751935938e+13
4.364958894098474596e-01 9.748140363395960999e+10 1.777631555361995552e+01 1.089761058814756719e+14
4.382418729674867897e-01 1.290827660577475128e+11 2.597144220111769286e+01 9.876963714189460938e+13
4.399948404593567730e-01 1.221115744706687012e+11 2.374912589783442129e+01 1.021787212135023906e+14
4.417548198211941890e-01 1.126367127727548676e+11 2.077327899366698105e+01 1.077522072944500469e+14
4.435218391004789873e-01 1.348096634475651855e+11 2.434454793385939197e+01 1.100450652027036406e+14
4.452959264568808750e-01 1.413939029112702637e+11 2.658088006276097204e+01 1.057091519206460469e+14
4.470771101627084021e-01 1.405706002882250366e+11 2.529504144129722931e+01 1.104359232104939375e+14
4.488654186033592119e-01 1.440781458971767273e+11 2.572980670618654386e+01 1.112789064997123125e+14
4.506608802777726241e-01 1.272070914882520599e+11 2.112287583484982534e+01 1.196766816168823125e+14
4.524635237988837710e-01 1.580840812536695251e+11 2.813953478840235434e+01 1.116406838853850312e+14
4.542733778940792333e-01 1.519888181875620422e+11 2.706580017459906529e+01 1.115943042553970156e+14
4.560904714056555065e-01 1.399000689468836060e+11 2.377408768709352316e+01 1.169406033530548750e+14
4.579148332912781894e-01 1.397773223998039246e+11 2.472644644160764571e+01 1.123378925914651094e+14
4.597464926244433370e-01 1.745890532801665955e+11 3.129680875867894230e+01 1.108583003471287344e+14
4.615854785949410899e-01 1.547698771275175476e+11 2.690575510702360873e+01 1.143121820174666719e+14
4.634318205093208576e-01 1.914111423777635803e+11 3.274542792447881823e+01 1.161629966259562812e+14
4.652855477913582227e-01 1.815646361868456421e+11 3.118864884117558489e+01 1.156873745309067656e+14
4.671466899825236219e-01 1.872805392199262695e+11 3.276798182324890973e+01 1.135780005434667031e+14
4.690152767424536906e-01 1.911818615353426514e+11 3.276962872472954302e+01 1.159381662492628906e+14
4.708913378494234969e-01 1.689385998410796814e+11 2.999040503457228013e+01 1.119432267423772812e+14
4.727749032008212171e-01 1.847507320771423035e+11 3.211534560974666874e+01 1.143206881056840312e+14
4.746660028136244769e-01 1.596461467540554810e+11 2.741030453780352261e+01 1.157432950581071406e+14
4.765646668248789131e-01 2.261473090902966919e+11 3.953093154582275304e+01 1.136856470084171875e+14
4.784709254921784560e-01 2.116463532786744080e+11 3.664055172100601965e+01 1.147889404765204375e+14
4.803848091941470555e-01 2.119995287627725220e+11 3.662115994065078439e+01 1.150413743602119844e+14
4.823063484309236815e-01 2.200730338865575562e+11 3.839355745311267754e+01 1.139094455281945938e+14
4.842355738246474361e-01 2.105339887095867920e+11 3.787201398115708884e+01 1.104727282530477031e+14
4.861725161199459966e-01 2.448622278509434204e+11 5.174532905670635330e+01 9.403767985099468750e+13
4.881172061844257226e-01 2.231760411531453857e+11 4.225070160113840956e+01 1.049699296953103594e+14
4.900696750091634302e-01 2.139386230043238831e+11 3.824924507930921891e+01 1.111520789856557969e+14
4.920299537092001074e-01 2.058218210264553528e+11 3.839727956570998657e+01 1.065227138768366875e+14
4.939980735240369625e-01 1.762562258712133484e+11 3.174111395011584946e+01 1.103503116877424219e+14
4.959740658181330253e-01 2.807690831802084351e+11 5.025188982746457356e+01 1.110319959271667344e+14
4.979579620814056362e-01 2.675196381079320984e+11 4.968931511491746988e+01 1.069901803073861719e+14
4.999497939297311566e-01 3.052453282318332520e+11 5.653990788827628222e+01 1.072865280478222500e+14
5.019495931054501758e-01 3.402401397397595215e+11 6.516592339738788553e+01 1.037567253109800938e+14
5.039573914778719965e-01 2.959433902048936768e+11 5.455752518207247448e+01 1.077966450969334688e+14
5.059732210437835054e-01 2.976394659295009155e+11 5.432151660688025885e+01 1.088854604435260938e+14
5.079971139279585435e-01 2.621473487492940674e+11 4.962770585733721873e+01 1.049717729031002031e+14
5.100291023836703852e-01 2.959256787246727295e+11 5.461419334097482903e+01 1.076783496978625469e+14
5.120692187932051054e-01 2.984692878237390137e+11 5.635977279674563079e+01 1.052402031053000781e+14
5.141174956683780550e-01 3.195507505162997437e+11 6.104228824861897351e+01 1.040304072125440156e+14
5.161739656510514473e-01 3.776350070682296753e+11 7.455880817357822821e+01 1.006524966026093281e+14
5.182386615136556074e-01 4.499268390396059570e+11 9.234348572896281837e+01 9.682486460692107812e+13
5.203116161597103329e-01 3.989509580495424194e+11 7.890607974505395816e+01 1.004755303363952969e+14
5.223928626243490303e-01 3.406488705757781982e+11 6.582074953900983871e+01 1.028478912997575938e+14
5.244824340748465152e-01 3.452694274434588013e+11 6.537828847595351078e+01 1.049484042362605781e+14
5.265803638111459239e-01 3.777365586879708252e+11 7.921793483947706704e+01 9.475819182083515625e+13
5.286866852663905103e-01 3.361959207744622803e+11 6.447401733487214415e+01 1.036236701003297500e+14
5.308014320074561088e-01 3.199253297338043823e+11 6.119320603063593467e+01 1.038954864480965156e+14
5.329246377354859288e-01 3.699476659469663086e+11 7.458488576270342207e+01 9.856908490599004688e+13
5.350563362864277916e-01 3.389916343303566284e+11 6.454206753593928170e+01 1.043752116731197031e+14
5.371965616315735881e-01 3.901439925237401733e+11 7.586989975820286247e+01 1.021895944592106562e+14
5.393453478780998456e-01 4.029389217839619141e+11 7.862192022252753532e+01 1.018466703540162969e+14
5.415027292696121819e-01 3.902652409034495850e+11 7.948849598708632413e+01 9.756787687537937500e+13
5.436687401866906466e-01 4.355041918263040161e+11 8.522767196080233987e+01 1.015460362577891562e+14
5.458434151474373941e-01 5.242678772212628784e+11 1.027893447890958925e+02 1.013576219875559688e+14
5.480267888080271321e-01 4.763589091981251221e+11 9.327040341746007357e+01 1.014943108010196094e+14
5.502188959632591247e-01 5.166326686628670044e+11 1.015772755232694777e+02 1.010733281931772344e+14
5.524197715471121928e-01 5.013560831721362915e+11 9.877424558985178749e+01 1.008680974547146094e+14
5.546294506333006025e-01 4.575582121240327759e+11 8.865061877614878938e+01 1.025689347223792969e+14
5.568479684358338400e-01 4.920367192321713257e+11 9.831888634091207280e+01 9.945161163386243750e+13
5.590753603095770519e-01 5.596770875173839111e+11 1.148517668442487576e+02 9.683918128139398438e+13
5.613116617508153716e-01 6.239365394054613037e+11 1.246550705315209626e+02 9.946762147441753125e+13
5.635569083978186899e-01 6.636938124727003174e+11 1.319460652173042661e+02 9.995915751771750000e+13
5.658111360314097560e-01 6.409458799014915771e+11 1.305353581638526919e+02 9.757632491801304688e+13
5.680743805755354980e-01 6.578287759175399170e+11 1.318812287682786177e+02 9.912453071476428125e+13
5.703466780978375672e-01 6.410799555650693359e+11 1.311555371142217155e+02 9.713524272623285938e+13
5.726280648102289872e-01 6.257840317161702881e+11 1.238116685830248400e+02 1.004417249086579844e+14
5.749185770694699160e-01 6.092245851777232666e+11 1.228313358628963101e+02 9.856426955162853125e+13
5.772182513777477375e-01 6.381912642976815186e+11 1.285002988508219346e+02 9.869564268009739062e+13
5.795271243832587071e-01 5.978921840716319580e+11 1.216057060577270192e+02 9.770576387011067188e+13
5.818452328807918184e-01 6.198701111824234619e+11 1.251256425657241209e+02 9.844771426918223438e+13
5.841726138123150003e-01 6.339596406545673828e+11 1.283923905353137229e+02 9.812362576253612500e+13
5.865093042675643131e-01 7.779906603898676758e+11 1.617319214267786549e+02 9.559383816130279688e+13
5.888553414846344758e-01 8.469910846138823242e+11 1.825721290201801992e+02 9.219250614116262500e+13
5.912107628505729462e-01 9.260468355804517822e+11 1.921951046522827369e+02 9.575068559178593750e+13
5.935756059019753339e-01 9.073178020704902344e+11 1.895105742771147561e+02 9.514308873834382812e+13
5.959499083255832552e-01 9.378040029753005371e+11 1.961024883861718990e+02 9.503426922907671875e+13
5.983337079588855190e-01 8.906414554666646729e+11 1.884345922674535529e+02 9.392766701436335938e+13
6.007270427907210886e-01 8.634845642120971680e+11 1.844385291603906580e+02 9.303667698212529688e+13
6.031299509618840426e-01 8.168401596181212158e+11 1.752855650310159206e+02 9.260665350262125000e+13
6.055424707657315331e-01 7.917253199942540283e+11 1.692723704122579704e+02 9.294792957294059375e+13
6.079646406487945187e-01 7.330079615634399414e+11 1.572793428633461019e+02 9.261647928314167188e+13
6.103964992113897203e-01 6.986408827697930908e+11 1.531264265853885718e+02 9.066822423864589062e+13
6.128380852082353503e-01 7.055061622893161621e+11 1.574268216925118224e+02 8.905808367542868750e+13
6.152894375490681744e-01 7.721591690124017334e+11 1.745702599175959051e+02 8.789978974143995312e+13
6.177505952992645710e-01 9.961924272229495850e+11 2.228774114268064466e+02 8.882361469010385938e+13
6.202215976804615893e-01 1.075868488364793579e+12 2.384850934775572000e+02 8.964977640547209375e+13
6.227024840711834486e-01 1.214209719811228760e+12 2.752052157038074256e+02 8.767752999657900000e+13
6.251932940074681477e-01 1.162552653228238281e+12 2.688429581355104574e+02 8.593403970664660938e+13
6.276940671834980723e-01 1.073883298121576050e+12 2.454599751128927210e+02 8.694160714534748438e+13
6.302048434522321552e-01 1.011872983827050781e+12 2.312440205152196029e+02 8.695744105996520312e+13
6.327256628260409244e-01 9.308907822418743896e+11 2.160628691743269201e+02 8.561894120396414062e+13
6.352565654773452142e-01 8.729142869589265137e+11 2.016764145383295102e+02 8.601372415755793750e+13
6.377975917392545435e-01 8.221474627630139160e+11 1.895038559368703659e+02 8.621501965629800000e+13
6.403487821062116003e-01 7.956993335201203613e+11 1.868555105460337984e+02 8.462415518356081250e+13
6.429101772346363930e-01 8.421753063707543945e+11 1.995203957867113900e+02 8.388155396766139062e+13
6.454818179435749537e-01 7.864773101387287598e+11 1.865527557173742821e+02 8.377911935118692188e+13
6.480637452153492628e-01 7.793955413293659668e+11 1.845464122799515394e+02 8.392736194410246875e+13
6.506560001962106154e-01 7.998767075913121338e+11 1.939538062345195044e+02 8.195510394172050000e+13
6.532586241969955410e-01 7.119676645068740234e+11 1.707005452023528278e+02 8.288513008183115625e+13
6.558716586937833881e-01 8.644401330069045410e+11 2.381426911680603951e+02 7.213548004680479688e+13
6.584951453285585732e-01 9.112872601521722412e+11 2.260858320577489735e+02 8.010012856753806250e+13
6.611291259098727169e-01 9.507455927319183350e+11 2.308785681891785941e+02 8.183365754513007812e+13
6.637736424135122215e-01 1.024140997463765259e+12 2.519904896712396578e+02 8.076568172785050000e+13
6.664287369831662922e-01 1.099442968013964844e+12 2.700043889712499094e+02 8.091949132652435938e+13
6.690944519310989547e-01 1.170477968256317383e+12 2.902430990798121115e+02 8.014060242903885938e+13
6.717708297388232941e-01 1.201519855370480957e+12 3.052419789120422138e+02 7.822362779616162500e+13
6.744579130577786907e-01 1.208991163965548096e+12 3.034854391821506283e+02 7.916560400980335938e+13
6.771557447100098326e-01 1.143880983432383789e+12 2.890131415406930842e+02 7.865285856101300000e+13
6.798643676888498355e-01 1.177178094741625977e+12 3.004734354216433871e+02 7.785515102381276562e+13
6.825838251596052508e-01 1.106492368296224121e+12 2.831406703720207929e+02 7.766000761569279688e+13
6.853141604602436265e-01 1.095084909394971313e+12 2.848177268739421493e+02 7.640680507653118750e+13
6.880554171020846210e-01 1.099651811647284668e+12 2.843930673970004364e+02 7.684001668787059375e+13
6.908076387704928933e-01 1.012473168710733398e+12 2.641051511422149929e+02 7.618297234017637500e+13
6.935708693255748791e-01 9.402228321464747314e+11 2.475432698140097045e+02 7.547983323023926562e+13
6.963451528028771209e-01 8.393688696349907227e+11 2.216446955435858968e+02 7.525697852416073438e+13
6.991305334140887062e-01 7.955832479232250977e+11 2.132558078628311478e+02 7.413717345087550000e+13
7.019270555477450380e-01 7.638818516279882812e+11 2.078736848130852195e+02 7.302607175537071875e+13
7.047347637699360456e-01 7.828550175960020752e+11 2.114856688364121737e+02 7.356168325601953125e+13
7.075537028250157290e-01 9.509040395872384033e+11 2.599617072020902242e+02 7.269065360894909375e+13
7.103839176363159202e-01 1.113864101409487549e+12 3.062691052755556029e+02 7.227369846608870312e+13
7.132254533068611568e-01 1.242796523008089355e+12 3.452113707324453458e+02 7.154284380120800000e+13
7.160783551200886610e-01 1.213890686699901611e+12 3.405149415022980861e+02 7.084262875899207812e+13
7.189426685405689854e-01 1.140477434592817139e+12 3.242352512902209583e+02 6.990008897265984375e+13
7.218184392147313222e-01 1.188085131278580566e+12 3.390295522124313834e+02 6.964040155842403906e+13
7.247057129715901436e-01 1.058653959133216431e+12 3.005326889586404491e+02 7.000250331083807031e+13
7.276045358234763949e-01 9.845758198205853271e+11 2.826699347939938320e+02 6.921828089170789062e+13
7.305149539667704639e-01 8.953012658950191650e+11 2.618760468805415371e+02 6.793986569586413281e+13
7.334370137826373703e-01 8.356673196587983398e+11 2.430154590932632459e+02 6.833619273949760938e+13
7.363707618377679509e-01 7.651083938528889160e+11 2.241157685123451131e+02 6.784249548659836719e+13
7.393162448851190449e-01 7.111563753092712402e+11 2.119786439882326192e+02 6.666904896567285938e+13
7.422735098646596752e-01 6.776823906436691895e+11 2.047226436472004139e+02 6.578268285606236719e+13
7.452426039041182282e-01 6.740375430728161621e+11 2.027365478521005571e+02 6.606984708228440625e+13
7.482235743197346300e-01 6.497802020992717285e+11 1.961191384246216955e+02 6.584120341500358594e+13
7.512164686170136330e-01 6.488857187206876221e+11 1.977012046633417981e+02 6.522441043550598438e+13
7.542213344914817652e-01 6.313805071684296875e+11 1.919776499746076013e+02 6.535694752947446875e+13
7.572382198294477229e-01 6.492190279519093018e+11 2.005783400248732846e+02 6.432184144950236719e+13
7.602671727087656484e-01 7.907399991655922852e+11 2.453335974268382245e+02 6.405129911453471875e+13
7.633082413996006288e-01 8.635203868681833496e+11 2.695523726356747716e+02 6.366206157436287500e+13
7.663614743651989691e-01 9.866492712347840576e+11 3.148914005411419907e+02 6.226632882874225000e+13
7.694269202626597970e-01 1.051162940614834473e+12 3.336896073158693525e+02 6.260061822927355469e+13
7.725046279437104424e-01 1.043999874092459106e+12 3.351202234173901502e+02 6.190861259067650000e+13
7.755946464554852593e-01 1.095122770263015015e+12 3.536755495982935145e+02 6.153313383484314062e+13
7.786970250413072225e-01 1.079141524693432251e+12 3.515340526924101141e+02 6.100455523503627344e+13
7.818118131414724115e-01 1.026520463780729492e+12 3.342763904778596498e+02 6.102575616254833594e+13
7.849390603940383793e-01 1.101335928651029053e+12 3.644742365930378583e+02 6.004878635207889062e+13
7.880788166356144098e-01 1.033104300890728027e+12 3.407757717685508396e+02 6.024579246912639062e+13
7.912311319021569922e-01 1.074837564249212769e+12 3.600146004821986025e+02 5.932995022111967969e+13
7.943960564297655180e-01 1.026376144827520264e+12 3.506366281403840048e+02 5.817019640585915625e+13
7.975736406554845281e-01 9.733291426711147461e+11 3.287303464404156443e+02 5.883980047495825781e+13
8.007639352181065151e-01 9.346450696153380127e+11 3.192776705119501912e+02 5.817406812253189844e+13
8.039669909589789443e-01 9.024822027027397461e+11 3.127746555143597220e+02 5.734008781041310156e+13
8.071828589228148276e-01 8.410783051004274902e+11 2.929530430361633648e+02 5.705447049906817969e+13
8.104115903585061842e-01 7.919438359263107910e+11 2.775311019163229389e+02 5.670664909438566406e+13
8.136532367199402760e-01 7.294756082141867676e+11 2.560424421295911657e+02 5.661742009837870312e+13
8.169078496668199518e-01 7.090598280442653809e+11 2.515698784091188713e+02 5.601128071702555469e+13
8.201754810654874328e-01 7.974948153953316650e+11 2.910188505761043984e+02 5.445753875173491406e+13
8.234561829897493190e-01 8.543511851934729004e+11 3.111676091291417379e+02 5.456237991258661719e+13
8.267500077217083687e-01 8.457582147277454834e+11 3.076613949774546768e+02 5.462915485539323438e+13
8.300570077525952772e-01 9.549918816883873291e+11 3.524895278537712784e+02 5.383995926030212500e+13
8.333772357836056743e-01 9.388662264943564453e+11 3.535386779298121951e+02 5.277376088937484375e+13
8.367107447267401188e-01 9.893988506959916992e+11 3.700915342492430682e+02 5.312678225046358594e+13
8.400575877056470908e-01 9.882163345655845947e+11 3.746869404139442281e+02 5.241248292934980469e+13
8.434178180564695371e-01 1.084958555916453979e+12 4.164057446151394970e+02 5.177828940934583594e+13
8.467914893286955236e-01 1.251423239055313965e+12 4.810818476340249958e+02 5.169356778001821094e+13
8.501786552860102208e-01 1.259807749650655273e+12 5.044967737698677297e+02 4.962461428833895312e+13
8.535793699071543283e-01 1.275683628185373535e+12 5.393078108762850889e+02 4.700645862984893750e+13
8.569936873867830540e-01 1.103716651099816162e+12 4.345469715115022495e+02 5.047451201672013281e+13
8.604216621363300899e-01 1.050641531631419434e+12 4.197557912988610269e+02 4.974038352086120312e+13
8.638633487848753623e-01 9.770146584743303223e+11 3.905164451123997083e+02 4.971792722348164844e+13
8.673188021800150027e-01 1.075853849757992676e+12 4.657321423078263365e+02 4.590588121205841406e+13
8.707880773887352044e-01 8.856685292629053955e+11 3.634060130560496304e+02 4.843177275880686719e+13
8.742712296982900755e-01 8.588913548981173096e+11 3.583614573082318771e+02 4.762864203664867969e+13
8.777683146170831563e-01 8.085350129193845215e+11 3.338510895003856831e+02 4.812794247209814844e+13
8.812793878755513788e-01 8.466803384900395508e+11 3.554879899344145997e+02 4.733101347345411719e+13
8.848045054270535781e-01 7.967903752919709473e+11 3.365371315459265134e+02 4.705029520556496875e+13
8.883437234487617795e-01 1.054964783437060303e+12 4.487170074659270540e+02 4.672149098642526562e+13
8.918970983425568155e-01 9.236447456750816650e+11 3.927255789894973077e+02 4.673766778861329688e+13
8.954646867359271623e-01 1.058860896484636719e+12 4.516965117743141604e+02 4.658471419654199219e+13
8.990465454828707736e-01 9.852844548067437744e+11 4.271901751868972497e+02 4.583440910381053906e+13
9.026427316648023558e-01 9.609799923889843750e+11 4.307646328068097432e+02 4.433284154273460156e+13
9.062533025914615292e-01 9.066153730401293945e+11 3.983534189274707842e+02 4.522783425050117188e+13
9.098783158018273198e-01 8.827408583506225586e+11 3.979500465587661893e+02 4.408145600590191406e+13
9.135178290650346478e-01 8.531641354523538818e+11 3.789681786791240370e+02 4.473846798025425000e+13
9.171719003812948134e-01 7.958647459396025391e+11 3.567308867996014214e+02 4.433531677655981250e+13
9.208405879828199803e-01 8.109921013778636475e+11 3.728237433769315317e+02 4.322791846436589844e+13
9.245239503347512100e-01 8.370607312216159668e+11 4.003535868639594355e+02 4.154937607417717969e+13
9.282220461360901620e-01 8.310113742975949707e+11 3.839319257059717643e+02 4.301342278762664062e+13
9.319349343206346781e-01 8.513248180293616943e+11 3.953637048204669213e+02 4.279073620134796094e+13
9.356626740579171431e-01 8.688674231760622559e+11 4.071603791038642726e+02 4.240716755636628125e+13
9.394053247541488405e-01 8.420172176291230469e+11 4.007715904107368488e+02 4.175180985299407031e+13
9.431629460531654185e-01 8.405009355277441406e+11 4.097565120595266421e+02 4.076276158148789062e+13
9.469355978373780180e-01 8.149005668818066406e+11 3.911380341547506418e+02 4.140243015120112500e+13
9.507233402287275092e-01 8.086028663724945068e+11 3.923905427681134483e+02 4.095132958671544531e+13
9.545262335896426142e-01 8.160965473616918945e+11 4.161989144128642124e+02 3.896654131227357031e+13
9.583443385240012491e-01 8.154117455834484863e+11 4.041080231766489419e+02 4.009874236311185938e+13
9.621777158780971950e-01 8.172929751449030762e+11 4.108453711236177810e+02 3.953216776230246094e+13
9.660264267416096562e-01 8.127838645088383789e+11 4.110283339155613476e+02 3.929656366328537500e+13
9.698905324485760371e-01 8.040706493472419434e+11 4.066583315408037151e+02 3.929305507688202344e+13
9.737700945783701600e-01 9.082953053771275635e+11 4.654720871639929101e+02 3.877793591041518750e+13
9.776651749566835914e-01 9.207477812579659424e+11 4.747739054795229663e+02 3.853941354234991406e+13
9.815758356565105203e-01 9.261384090500251465e+11 4.804672771373028581e+02 3.830569468968060156e+13
9.855021389991363012e-01 9.275425792064085693e+11 4.862284872038404160e+02 3.790920853675996875e+13
9.894441475551331022e-01 9.335326794597902832e+11 4.958144173472020384e+02 3.741636869610335156e+13
9.934019241453534432e-01 1.049691773285169434e+12 5.602361282940839828e+02 3.723419281998494531e+13
9.973755318419349480e-01 9.757797406377718506e+11 5.246051557485878902e+02 3.696328019417606250e+13
1.001365033969302543e+00 9.478352265628916016e+11 5.145476875855533763e+02 3.660652268407910156e+13
1.005370494105179757e+00 9.678296598845715332e+11 5.554540623160295354e+02 3.462597744938355859e+13
