#Wavelength[um] Transit_Depth(Rp/Rstar)^2        
1.014251950800847979e+01 2.014073168837044597e-02
1.018308958604051284e+01 2.013066332856981375e-02
1.022382194438467451e+01 2.013585465448678238e-02
1.026471723216221399e+01 2.013587761850173935e-02
1.030577610109086173e+01 2.013995079494835042e-02
1.034699920549522467e+01 2.013915499567654754e-02
1.038838720231720458e+01 2.012737243539912055e-02
1.042994075112647501e+01 2.013936136064103585e-02
1.047166051413097954e+01 2.013217409324613572e-02
1.051354715618750468e+01 2.013835642685775362e-02
1.055560134481225454e+01 2.013489476590699101e-02
1.059782375019150358e+01 2.014268982272729436e-02
1.064021504519226902e+01 2.012524751184468705e-02
1.068277590537303823e+01 2.012784287149210760e-02
1.072550700899452991e+01 2.014187198874588594e-02
1.076840903703050856e+01 2.013824656242444236e-02
1.081148267317863088e+01 2.014057001363611654e-02
1.085472860387134553e+01 2.011581109282457175e-02
1.089814751828683015e+01 2.014564189526216187e-02
1.094174010835997635e+01 2.014060476576455538e-02
1.098550706879341909e+01 2.014523099475290860e-02
1.102944909706859100e+01 2.014427220625870929e-02
1.107356689345686540e+01 2.013158577894775744e-02
1.111786116103069233e+01 2.013917949980559285e-02
1.116233260567481622e+01 2.013533528966203121e-02
1.120698193609751492e+01 2.015101959747947480e-02
1.125180986384190440e+01 2.014162330928659372e-02
1.129681710329727373e+01 2.014118104015368005e-02
1.134200437171046083e+01 2.013242542137215485e-02
1.138737238919730466e+01 2.013321735425196643e-02
1.143292187875409383e+01 2.015153831231978124e-02
1.147865356626910938e+01 2.014317472921964974e-02
1.152456818053418530e+01 2.014562533076933934e-02
1.157066645325632237e+01 2.014213543007419005e-02
1.161694911906934635e+01 2.015274983085396307e-02
1.166341691554562487e+01 2.014639255893172984e-02
1.171007058320780736e+01 2.014874941255923729e-02
1.175691086554063958e+01 2.015681926883304206e-02
1.180393850900279951e+01 2.014431471971777840e-02
1.185115426303881137e+01 2.015205423221969397e-02
1.189855888009096674e+01 2.013832843497366520e-02
1.194615311561133097e+01 2.014032926209682883e-02
1.199393772807377623e+01 2.014828325234430811e-02
1.204191347898607134e+01 2.014672252018203519e-02
1.209008113290201614e+01 2.014055919991903504e-02
1.213844145743362368e+01 2.014721797236954451e-02
1.218699522326335938e+01 2.014641765926971501e-02
1.223574320415641381e+01 2.014682783089283974e-02
1.228468617697303777e+01 2.015121066661326732e-02
1.233382492168093059e+01 2.015077378261435556e-02
1.238316022136765504e+01 2.015683975043844681e-02
1.243269286225312520e+01 2.017008444076396831e-02
1.248242363370213859e+01 2.014264121608535379e-02
1.253235332823694748e+01 2.014784721969567136e-02
1.258248274154989410e+01 2.015350015525880362e-02
1.263281267251609385e+01 2.014454575964834751e-02
1.268334392320615756e+01 2.015916640613314020e-02
1.273407729889898299e+01 2.013384950818210978e-02
1.278501360809457665e+01 2.016059161494223109e-02
1.283615366252695544e+01 2.016496590722315768e-02
1.288749827717706253e+01 2.014144205012561445e-02
1.293904827028577031e+01 2.016428770201375564e-02
1.299080446336691352e+01 2.014873741894249518e-02
1.304276768122038099e+01 2.015731922614797528e-02
1.309493875194526424e+01 2.015568360043563240e-02
1.314731850695304693e+01 2.016512151465116309e-02
1.319990778098085649e+01 2.016778546017612694e-02
1.325270741210477965e+01 2.016440023195100253e-02
1.330571824175319939e+01 2.016181383996374157e-02
1.335894111472021173e+01 2.017141970950186644e-02
1.341237687917909227e+01 2.015941583565227305e-02
1.346602638669580898e+01 2.016846390490443716e-02
1.351989049224258999e+01 2.015442171593596551e-02
1.357397005421156067e+01 2.017818838565951095e-02
1.362826593442840917e+01 2.015776230425814219e-02
1.368277899816612297e+01 2.015981748481847011e-02
1.373751011415878942e+01 2.017409369771950081e-02
1.379246015461542463e+01 2.015854298108485376e-02
1.384762999523388416e+01 2.017110629947109490e-02
1.390302051521481808e+01 2.015213586423238862e-02
1.395863259727567751e+01 2.016290055869835243e-02
1.401446712766477987e+01 2.017246988332871069e-02
1.407052499617543972e+01 2.015525538501763969e-02
1.412680709616014063e+01 2.017701594752404834e-02
1.418331432454478147e+01 2.020130035723367509e-02
1.424004758184296193e+01 2.016774934506288669e-02
1.429700777217033369e+01 2.015860316503205810e-02
1.435419580325901379e+01 2.018121539844135170e-02
1.441161258647204946e+01 2.016580489191664716e-02
1.446925903681793812e+01 2.018236829613488659e-02
1.452713607296521126e+01 2.018062094912375162e-02
1.458524461725707155e+01 2.017421473315281211e-02
1.464358559572609764e+01 2.019896184766764927e-02
1.470215993810900557e+01 2.019030827082394369e-02
1.476096857786143879e+01 2.017089693578443324e-02
1.482001245217288599e+01 2.017317765493333026e-02
1.487929250198157760e+01 2.018151652540631918e-02
1.493880967198950316e+01 2.018103332635588429e-02
1.499856491067746056e+01 2.018328660546985648e-02
1.505855917032016933e+01 2.017434600909551526e-02
1.511879340700144958e+01 2.018052001208442414e-02
1.517926858062945605e+01 2.018429081676208561e-02
1.523998565495197433e+01 2.017562722309657747e-02
1.530094559757178274e+01 2.019322876643286913e-02
1.536214937996206764e+01 2.018304840847799653e-02
1.542359797748191674e+01 2.017970676069685484e-02
1.548529236939184450e+01 2.017859734338712033e-02
1.554723353886941339e+01 2.019210272962950262e-02
1.560942247302489072e+01 2.017988934114926455e-02
1.567186016291699069e+01 2.018145628448573745e-02
1.573454760356865556e+01 2.020101293235335854e-02
1.579748579398293096e+01 2.017601168731846667e-02
1.586067573715886247e+01 2.018908114816090824e-02
1.592411844010749888e+01 2.018900469379316179e-02
1.598781491386792730e+01 2.020391841860188359e-02
1.605176617352340074e+01 2.019208812871447004e-02
1.611597323821749228e+01 2.019168312320595085e-02
1.618043713117036120e+01 2.020969911034076194e-02
1.624515887969504391e+01 2.020579807944674830e-02
1.631013951521382310e+01 2.018619273017883617e-02
1.637538007327468037e+01 2.018378032440708639e-02
1.644088159356778078e+01 2.018623087029100885e-02
1.650664511994205341e+01 2.020162725216113897e-02
1.657267170042182158e+01 2.021000865519238451e-02
1.663896238722350418e+01 2.020702226880062916e-02
1.670551823677240222e+01 2.019966826915191999e-02
1.677234030971949608e+01 2.019641420931812467e-02
1.683942967095837062e+01 2.020648934387783702e-02
1.690678738964220429e+01 2.020308733406720944e-02
1.697441453920077237e+01 2.020118744470673910e-02
1.704231219735757108e+01 2.019044616657530641e-02
1.711048144614700561e+01 2.021171907800464046e-02
1.717892337193159236e+01 2.020419181575485584e-02
1.724763906541932101e+01 2.021730666094537915e-02
1.731662962168099895e+01 2.020091970817468677e-02
1.738589614016772344e+01 2.021479163629035999e-02
1.745543972472839300e+01 2.019314943025077302e-02
1.752526148362730751e+01 2.019845822071228425e-02
1.759536252956181812e+01 2.022237922389743398e-02
1.766574397968006238e+01 2.021466678083452470e-02
1.773640695559878466e+01 2.019975720893026419e-02
1.780735258342117433e+01 2.021245838785546908e-02
1.787858199375486024e+01 2.019315269811110258e-02
1.795009632172988034e+01 2.022127061308282708e-02
1.802189670701679702e+01 2.021040546059499690e-02
1.809398429384486562e+01 2.020580388691531684e-02
1.816636023102024211e+01 2.023165638779562611e-02
1.823902567194432578e+01 2.020459520355251393e-02
1.831198177463210186e+01 2.020622212803525886e-02
1.838522970173062987e+01 2.021304838623788278e-02
1.845877062053754969e+01 2.019804406280629669e-02
1.853260570301970134e+01 2.022328243449191681e-02
1.860673612583178027e+01 2.022444045100559029e-02
1.868116307033510637e+01 2.021593976882327115e-02
1.875588772261644976e+01 2.023171734365475025e-02
1.883091127350691352e+01 2.020911717131648744e-02
1.890623491860094063e+01 2.022306541938652391e-02
1.898185985827534594e+01 2.022665211692385723e-02
1.905778729770844748e+01 2.020498355924806033e-02
1.913401844689928311e+01 2.019500200755190711e-02
1.921055452068688041e+01 2.023434345126821909e-02
1.928739673876962968e+01 2.022226407690357053e-02
1.936454632572470658e+01 2.021099717504877546e-02
1.944200451102760141e+01 2.024017924517092573e-02
1.951977252907171589e+01 2.020719988810597972e-02
1.959785161918800256e+01 2.023850348785251330e-02
1.967624302566475691e+01 2.022522169612106513e-02
1.991079942767366973e+01 2.017700775534894339e-02
2.030901541622714390e+01 2.007647136752079703e-02
2.071519572455168756e+01 2.006065911538679539e-02
2.112949963904272010e+01 2.006382764123238599e-02
2.155208963182357707e+01 2.006033650493785694e-02
2.198313142446004420e+01 2.005703074348294535e-02
2.242279405294924643e+01 2.006413508727390368e-02
2.287124993400822959e+01 2.005272609812419615e-02
2.332867493268839709e+01 2.005408147702816835e-02
2.379524843134216638e+01 2.005096352472506352e-02
2.427115339996900900e+01 2.005624279691860246e-02
2.475657646796839018e+01 2.005259814094630805e-02
2.525170799732775961e+01 2.005069546176668771e-02
2.575674215727431715e+01 2.005055032452082373e-02
2.627187700041980278e+01 2.004620863975112299e-02
2.679731454042819649e+01 2.005999594518657198e-02
2.733326083123676042e+01 2.005187917975278025e-02
2.787992604786149542e+01 2.005846728991680233e-02
2.843752456881871993e+01 2.005882866926085931e-02
2.900627506019509738e+01 2.005188118342818987e-02
2.958640056139899599e+01 2.005532454768794645e-02
3.017812857262697435e+01 2.006596460489674244e-02
3.078169114407952023e+01 2.006127907022768955e-02
3.139732496696110431e+01 2.005650355010132196e-02
3.202527146630033172e+01 2.007508012097048225e-02
3.266577689562632969e+01 2.006468184461827203e-02
3.331909243353885586e+01 2.008641728399708851e-02
3.398547428220963695e+01 2.006323006207465232e-02
3.466518376785383282e+01 2.006597783836438012e-02
3.535848744321090464e+01 2.008408803464226122e-02
3.606565719207512188e+01 2.005601050475321750e-02
3.678697033591662802e+01 2.006080846041238125e-02
3.752270974263496583e+01 2.006011848376999113e-02
3.827316393748766643e+01 2.005040933165821992e-02
3.903862721623740839e+01 2.004986801014702752e-02
3.981939976056215613e+01 2.003547521901971606e-02
4.061578775577340394e+01 2.004136354561536840e-02
4.142810351088887444e+01 2.003872233430070704e-02
4.225666558110664539e+01 2.002961082224886599e-02
4.310179889272878029e+01 2.001354680124159055e-02
4.396383487058335504e+01 2.002808982214127759e-02
4.484311156799503095e+01 2.001215141390644617e-02
4.573997379935492091e+01 2.001721113045631939e-02
4.665477327534202345e+01 1.998890346697611287e-02
4.758786874084886165e+01 2.001216650536196892e-02
4.853962611566583973e+01 2.002635782917929624e-02
4.951041863797915710e+01 2.000219626981972892e-02
5.050062701073873939e+01 1.997436294002262469e-02
5.151063955095351332e+01 2.000236110759187613e-02
5.254085234197258103e+01 1.999950813322113469e-02
5.359166938881203635e+01 1.999014148775199798e-02
5.466350277658827395e+01 1.998441078475716656e-02
5.575677283212004198e+01 1.996881138789664487e-02
5.687190828876244098e+01 1.997400038339829792e-02
5.800934645453768468e+01 1.998297126540972413e-02
5.916953338362844050e+01 1.998585958104041535e-02
6.035292405130100946e+01 1.995916552075630707e-02
6.155998253232701956e+01 1.995259254269595925e-02
6.279118218297357146e+01 1.994377354089432036e-02
6.404700582663303976e+01 1.996599280900571149e-02
6.532794594316570169e+01 1.996457480753312599e-02
6.663450486202900436e+01 1.996226669512099830e-02
6.796719495926959098e+01 1.993904962453848725e-02
6.932653885845499531e+01 1.992118163364818909e-02
7.071306963562409464e+01 1.994348855732256884e-02
7.212733102833657028e+01 1.992354384119585098e-02
7.356987764890331505e+01 1.994373181975777828e-02
7.504127520188137623e+01 1.993094330152446469e-02
7.654210070591901172e+01 1.990710651727645511e-02
7.807294272003738911e+01 1.989351067048189536e-02
7.963440157443814371e+01 1.990918824043608551e-02
8.122708960592690630e+01 1.990944348895095500e-02
8.285163139804545551e+01 1.988521983342749627e-02
8.450866402600635752e+01 1.988628285948990104e-02
8.619883730652648524e+01 1.991000959060019310e-02
8.792281405265701721e+01 1.985014537666108039e-02
8.968127033371015955e+01 1.985831110782078010e-02
9.147489574038435478e+01 1.984126925297309552e-02
9.330439365519204387e+01 1.985571027394051127e-02
9.517048152829590890e+01 1.987349400454243090e-02
9.707389115886181230e+01 1.984385601958974649e-02
9.901536898203904968e+01 1.979985169301399367e-02
