#Wavelength[um] Fp[W/m2/m] Fp/Fstar[ppm] Fstar[W/m2/m]
9.815758356565105203e-01 5.943871260113160400e+11 3.083594862381938810e+02 3.830569468968059375e+13
9.855021389991363012e-01 5.957032147107312012e+11 3.122744760236039383e+02 3.790920853675996875e+13
9.894441475551331022e-01 5.934244926590955811e+11 3.151774175035740200e+02 3.741636869610335156e+13
9.934019241453534432e-01 6.646816010288747559e+11 3.547504669330831462e+02 3.723419281998493750e+13
9.973755318419349480e-01 6.127158034488062744e+11 3.294123213582936955e+02 3.696328019417606250e+13
1.001365033969302543e+00 6.011665289929908447e+11 3.263529764227983492e+02 3.660652268407909375e+13
1.005370494105179757e+00 6.115125221243481445e+11 3.509575379324503501e+02 3.462597744938355859e+13
1.009391976081600362e+00 5.901527451439490967e+11 3.268475600292755416e+02 3.588148811835271094e+13
1.013429543985926884e+00 5.765698265352264404e+11 3.216070756714473760e+02 3.562686250215985156e+13
1.017483262161870350e+00 5.810170362275412598e+11 3.285350308351373201e+02 3.514458703789757031e+13
1.021553195210518128e+00 5.704631034884710693e+11 3.253186595111917541e+02 3.484735728191855078e+13
1.025639407991360219e+00 5.814415944650970459e+11 3.317398255583264586e+02 3.483050301889698047e+13
1.029741965623325539e+00 5.801811286625981445e+11 3.346203808745927972e+02 3.445581058313610547e+13
1.033860933485818867e+00 5.806807292824218750e+11 3.399901688803161051e+02 3.394081888767403516e+13
1.037996377219762012e+00 5.731177073894642334e+11 3.379364938916565393e+02 3.370233528865076953e+13
1.042148362728641198e+00 5.503034261625764160e+11 3.260046900491008159e+02 3.354514168634302344e+13
1.046316956179555557e+00 5.389384480548570557e+11 3.248400837503980938e+02 3.297014184273271094e+13
1.050502224004274066e+00 5.549203305319093018e+11 3.348890054562908176e+02 3.292918700753154297e+13
1.054704232900291139e+00 5.414437905986779175e+11 3.289888468856664758e+02 3.270570117021547656e+13
1.058923049831892227e+00 5.614147582574312744e+11 3.508033327395442598e+02 3.180324070949174219e+13
1.063158742031219628e+00 5.399315765622849121e+11 3.351145878244636833e+02 3.201818099551099219e+13
1.067411376999344741e+00 5.591532499734803467e+11 3.567060703029692377e+02 3.115097292485575000e+13
1.071681022507342096e+00 5.557766488821680908e+11 3.574632243252178796e+02 3.089727578540976953e+13
1.075967746597371377e+00 5.440321471662092896e+11 3.487797651686994413e+02 3.099734836374326562e+13
1.080271617583760779e+00 5.555813770910931396e+11 3.632801770329837154e+02 3.039185729245168750e+13
1.084592704054095913e+00 5.505677988547113037e+11 3.623712134421551809e+02 3.019314681610239844e+13
1.088931074870312044e+00 5.568858668187996826e+11 3.713482527500127617e+02 2.980135927255068359e+13
1.093286799169793433e+00 5.632921784582159424e+11 3.927720563050265810e+02 2.849996984054455469e+13
1.097659946366472461e+00 5.813611378243902588e+11 3.973109818140389962e+02 2.907814446214192188e+13
1.102050586151938294e+00 5.865894784209473877e+11 3.979022551753116659e+02 2.929605418145526953e+13
1.106458788496546219e+00 6.065861183995777588e+11 4.121641818048224195e+02 2.924647179117183203e+13
1.110884623650532532e+00 6.111383480336821289e+11 4.188367776088908272e+02 2.899652726332180859e+13
1.115328162145134749e+00 6.043406091958782959e+11 4.186377215362924176e+02 2.868763072414300391e+13
1.119789474793714934e+00 6.063726139498986816e+11 4.262657026436245360e+02 2.826900026609702734e+13
1.124268632692889902e+00 5.995265600518404541e+11 4.250445347023492673e+02 2.803013913196251953e+13
1.128765707223661430e+00 5.973250467721235352e+11 4.260050619550456759e+02 2.786424166687211328e+13
1.133280770052556230e+00 5.993989797159455566e+11 4.315211621555980628e+02 2.760356422039786328e+13
1.137813893132766374e+00 6.024439458413958740e+11 4.389037298784301697e+02 2.727712756365697266e+13
1.142365148705297484e+00 6.142915644972863770e+11 4.538573751498661863e+02 2.689715938075793750e+13
1.146934609300118479e+00 5.917001801405461426e+11 4.364721444833302257e+02 2.693992802112471094e+13
1.151522347737319096e+00 5.904303409711773682e+11 4.388771922008236288e+02 2.673479861221038672e+13
1.156128437128268516e+00 5.926865659680567627e+11 4.428507728072288501e+02 2.659616009511821875e+13
1.160752950876781542e+00 6.123775967060327148e+11 4.697494553145188547e+02 2.590623320975324609e+13
1.165395962680288999e+00 6.075164112380255127e+11 4.690146778396414788e+02 2.574084752226475000e+13
1.170057546531009907e+00 6.151651184392985840e+11 4.758616412727832881e+02 2.568989123359167969e+13
1.174737776717134086e+00 5.968358773417153320e+11 4.686024160057203289e+02 2.531055453588348828e+13
1.179436727824002773e+00 6.223709550512619629e+11 4.928340452510408340e+02 2.509573253653002734e+13
1.184154474735298557e+00 6.176010168124078369e+11 4.963566654778928182e+02 2.472665708338939453e+13
1.188891092634239977e+00 6.218053969172449951e+11 5.039831177250093788e+02 2.451826644206515625e+13
1.193646657004777012e+00 6.000964643864874268e+11 4.842949737488028745e+02 2.462421351213343750e+13
1.198421243632796118e+00 6.365879623935080566e+11 5.282497567476706308e+02 2.394806224182331641e+13
1.203214928607327261e+00 6.111823024143060303e+11 5.086855749338503756e+02 2.387660692624308203e+13
1.208027788321756724e+00 6.012713668965045166e+11 5.073827136107668707e+02 2.354974006638188672e+13
1.212859899475043468e+00 6.025487602845903320e+11 5.076934868073731764e+02 2.358532511893192188e+13
1.217711339072943710e+00 5.946441771057351074e+11 5.027948706279815951e+02 2.350269117302762891e+13
1.222582184429235275e+00 5.962288269871881104e+11 5.099622136079827328e+02 2.323412032532513672e+13
1.227472513166952384e+00 5.899795095555667725e+11 5.102826388483765641e+02 2.297615739738233594e+13
1.232382403219620226e+00 5.898941529618723145e+11 5.148993336583288283e+02 2.276685405668094922e+13
1.237311932832498407e+00 5.890842303983359375e+11 5.197751908487762194e+02 2.252231935909568750e+13
1.242261180563828615e+00 6.141990502769774170e+11 5.485306565734663309e+02 2.225151051393541016e+13
1.247230225286083849e+00 6.013989110309237061e+11 5.369912542505489910e+02 2.225597817219833984e+13
1.252219146187228072e+00 6.053406107288966064e+11 5.510379326506936195e+02 2.183079625447354297e+13
1.257228022771976983e+00 6.053541226721342773e+11 5.543420019789084563e+02 2.170116157275113281e+13
1.262256934863064783e+00 6.066253978857609863e+11 5.608341125342782334e+02 2.149499901381817188e+13
1.267305962602517155e+00 5.936831205353671875e+11 5.526832784964875600e+02 2.134664551069251172e+13
1.272375186452927354e+00 5.980552344264853516e+11 5.608388506789722214e+02 2.119114714653528516e+13
1.277464687198738957e+00 5.922526194307381592e+11 5.622451989141173954e+02 2.093304931138972266e+13
1.282574545947533950e+00 6.036182012086239014e+11 6.201517717520400765e+02 1.934263336396980469e+13
1.287704844131324133e+00 6.025316611810032959e+11 5.822422670946555172e+02 2.056493803842409766e+13
1.292855663507849417e+00 5.987473798369294434e+11 5.849065694880790716e+02 2.034269035638300391e+13
1.298027086161880783e+00 5.948140227732708740e+11 5.848000769831497792e+02 2.021273300286251953e+13
1.303219194506528344e+00 5.908599470840671387e+11 5.864201767716130007e+02 2.002289678478003125e+13
1.308432071284554521e+00 5.971800084245180664e+11 5.971731473968270620e+02 1.987267140702776953e+13
1.313665799569692760e+00 5.936991195495609131e+11 6.078701253819587009e+02 1.940916566320381641e+13
1.318920462767971591e+00 5.960300106041169434e+11 6.081162571517556898e+02 1.947748037613055859e+13
1.324196144619043336e+00 6.058593475191818848e+11 6.214104442497600758e+02 1.937512559522993750e+13
1.329492929197519491e+00 6.270231211329455566e+11 6.539277933352259424e+02 1.905482748586512109e+13
1.334810900914309650e+00 7.075168693125902100e+11 7.427291940384708369e+02 1.893030304018042188e+13
1.340150144517967101e+00 7.147450305490850830e+11 7.575776291714947774e+02 1.874887720520638672e+13
1.345510745096038852e+00 7.255841430808259277e+11 7.731522661005258215e+02 1.864979283109993750e+13
1.350892788076423212e+00 7.241913993680964355e+11 7.793834123965762046e+02 1.846517662628749609e+13
1.356296359228728932e+00 7.313050637815933838e+11 7.969615720817399733e+02 1.823528105972782422e+13
1.361721544665643879e+00 7.331309381769063721e+11 8.054113313934733469e+02 1.808902144512301953e+13
1.367168430844306393e+00 7.238522509751604004e+11 8.044826555466657965e+02 1.788069955664777344e+13
1.372637104567683730e+00 7.265463562275961914e+11 8.197836039815027789e+02 1.761227114758778906e+13
1.378127652985954299e+00 7.156557697662696533e+11 8.100436116440984051e+02 1.755686774338600977e+13
1.383640163597898098e+00 7.179280673748883057e+11 8.187894336167255460e+02 1.742448555778155078e+13
1.389174724252289828e+00 7.269081230234256592e+11 8.373493142174025934e+02 1.725139085977692578e+13
1.394731423149298877e+00 7.335766979491801758e+11 8.528455496466264094e+02 1.709331916836270898e+13
1.400310348841896202e+00 7.387535598779427490e+11 8.717882361022938085e+02 1.683991302879194531e+13
1.405911590237263642e+00 7.328638789406500244e+11 8.676925201991829226e+02 1.678451224047031055e+13
1.411535236598212784e+00 7.500325824895590820e+11 9.016471926243689268e+02 1.653083371451830664e+13
1.417181377544605603e+00 7.558535826438920898e+11 9.123059034352367007e+02 1.646449644594474805e+13
1.422850103054784210e+00 7.511846990382393799e+11 9.252806139919889574e+02 1.613334912160011328e+13
1.428541503467003038e+00 7.540498128425648193e+11 9.422854616867556388e+02 1.590262463052062305e+13
1.434255669480871243e+00 7.506956480749853516e+11 9.310583248624332100e+02 1.602279486169738867e+13
1.439992692158794885e+00 7.441008756885844727e+11 9.443567235581489285e+02 1.565838621754891406e+13
1.445752662927429988e+00 7.370793722287658691e+11 9.421755712819435757e+02 1.554653752779662109e+13
1.451535673579139596e+00 7.359035015738052979e+11 9.499680953608000209e+02 1.539441221811022852e+13
1.457341816273456159e+00 7.252406102914464111e+11 9.492038187373577784e+02 1.518357013463716992e+13
1.463171183538549913e+00 7.327921548368155518e+11 9.683712502740589798e+02 1.503800364679853711e+13
1.469023868272704147e+00 7.348894998181041260e+11 9.720313182904119458e+02 1.502425846477884375e+13
1.474899963745795128e+00 7.277163191419633789e+11 9.780189597131741266e+02 1.478652432396826172e+13
1.480799563600778246e+00 7.225297134209228516e+11 9.804501038931472294e+02 1.464473363108465039e+13
1.486722761855181485e+00 7.222199636353937988e+11 1.007577487494379398e+03 1.424433882578158594e+13
1.492669652902602007e+00 7.145475742531978760e+11 9.829709519398512612e+02 1.444580429942760352e+13
1.498640331514212276e+00 7.083717894722036133e+11 9.893431538900337046e+02 1.422871125837847656e+13
1.504634892840269300e+00 7.124257926190616455e+11 1.041463640147757360e+03 1.359398492007347852e+13
1.510653432411630304e+00 6.985343354589208984e+11 9.932702471045363382e+02 1.397563640670896094e+13
1.516696046141276843e+00 6.903374558775534668e+11 9.915016373976701516e+02 1.383627750747163281e+13
1.522762830325842032e+00 6.841526194035875244e+11 9.992861916221589809e+02 1.360549571012545117e+13
1.528853881647145307e+00 6.797705597461481934e+11 9.974217311291594115e+02 1.354362085820489844e+13
1.534969297173733649e+00 6.774421771186868896e+11 1.000287931106414248e+03 1.345855597398170508e+13
1.541109174362428780e+00 6.735244893987644043e+11 1.011565929154254491e+03 1.323154200718269531e+13
1.547273611059878373e+00 6.634713250179084473e+11 9.989143488393914367e+02 1.319912579385328906e+13
1.553462705504118135e+00 6.579797979669996338e+11 1.009159513057342679e+03 1.295698640268595312e+13
1.559676556326134556e+00 6.554225563987258301e+11 1.012318414183893879e+03 1.286635436913895703e+13
1.565915262551438980e+00 6.451908114586495361e+11 1.010324277453139871e+03 1.269049746542034375e+13
1.572178923601644795e+00 6.413210230920695801e+11 1.025563694948533794e+03 1.242693710392104102e+13
1.578467639296051495e+00 6.328550483188764648e+11 1.021376086506147544e+03 1.231316857469936914e+13
1.584781509853235626e+00 6.249589404881455078e+11 1.019081698027051971e+03 1.218691396565171094e+13
1.591120635892648405e+00 6.210507204188497314e+11 1.044666975787882166e+03 1.181409519297896094e+13
1.597485118436219098e+00 6.141746185764108887e+11 1.012485374745707986e+03 1.205464341393247656e+13
1.603875058909963958e+00 6.066466379457247314e+11 1.012865255352948338e+03 1.190242307553712695e+13
1.610290559145603595e+00 6.016444368585863037e+11 1.035320413241330243e+03 1.154825566885813281e+13
1.616731721382186127e+00 5.960873978094261475e+11 1.024809032963217987e+03 1.155894660178701953e+13
1.623198648267714761e+00 5.905726144126069336e+11 1.017711512712993340e+03 1.153187374147253516e+13
1.629691442860785600e+00 5.834098886015488281e+11 1.006972413022707656e+03 1.151350291117190430e+13
1.636210208632228769e+00 5.753565018193051758e+11 1.027395710354099265e+03 1.112885641148141797e+13
1.642755049466757766e+00 5.736911634649941406e+11 1.060897449870103856e+03 1.074622716646986523e+13
1.649326069664624805e+00 5.657188862419523926e+11 1.019460740188618274e+03 1.102761090059034961e+13
1.655923373943283039e+00 5.597200380477004395e+11 1.024141644420292550e+03 1.086080686444896094e+13
1.662547067439056336e+00 5.567870284076273193e+11 1.029494196655572068e+03 1.074772307671188477e+13
1.669197255708812611e+00 5.507880062885805664e+11 1.035395042144178888e+03 1.057133061639805859e+13
1.675874044731648027e+00 5.450334859949619141e+11 1.049986671240574879e+03 1.031550897617471289e+13
1.682577540910574321e+00 5.429057294359427490e+11 1.093246895009935315e+03 9.868642902316691406e+12
1.689307851074216771e+00 5.440973922006063843e+11 1.067796539895527985e+03 1.012603436835404102e+13
1.696065082478513508e+00 5.450075451983113403e+11 1.074368721469059892e+03 1.008092585777381250e+13
1.702849342808427480e+00 5.461910546440028076e+11 1.098840441904361342e+03 9.877822325445828125e+12
1.709660740179661298e+00 5.538213386480336914e+11 1.136520531064343231e+03 9.683752059861164062e+12
1.716499383140379864e+00 5.648318773917447510e+11 1.158399518819809600e+03 9.689739296308097656e+12
1.723365380672941427e+00 5.624314706693725586e+11 1.181761364977705853e+03 9.457820947262658203e+12
1.730258842195633306e+00 5.646887397762501221e+11 1.221879670413318308e+03 9.184001596833976562e+12
1.737179877564415831e+00 5.719238710073779297e+11 1.312057646178533105e+03 8.662366787732250977e+12
1.744128597074673603e+00 5.717539903477772217e+11 1.272481523777260691e+03 8.929126609539757812e+12
1.751105111462972097e+00 5.737114818185828857e+11 1.269439466264866041e+03 8.981167731852496094e+12
1.758109531908824241e+00 5.841433244391654053e+11 1.310834265141400692e+03 8.855699976302513672e+12
1.765141970036459451e+00 5.859845278868364258e+11 1.345569879801299294e+03 8.654284222829058594e+12
1.772202537916605314e+00 5.893416862615388184e+11 1.365775862797033824e+03 8.575095987005988281e+12
1.779291348068271716e+00 5.973111209735498047e+11 1.406776201683641148e+03 8.437753811715357422e+12
1.786408513460544745e+00 5.971460051099779053e+11 1.419500356587402848e+03 8.359807693823568359e+12
1.793554147514387020e+00 6.006138603726533203e+11 1.445785486732995878e+03 8.255488015517338867e+12
1.800728364104444257e+00 5.986132471403300781e+11 1.465202071765379287e+03 8.118953634700794922e+12
1.807931277560862249e+00 6.063001386228577881e+11 1.512490368420102641e+03 7.966110231984033203e+12
1.815163002671105641e+00 5.960259802390865479e+11 1.588868733610529034e+03 7.454670182202080078e+12
1.822423654681789795e+00 5.959132207893426514e+11 1.560555221837631507e+03 7.588486072403747070e+12
1.829713349300517100e+00 5.949720266400166016e+11 1.542188063511160408e+03 7.666735347467587891e+12
1.837032202697718830e+00 5.906538991148187256e+11 1.555131132102802439e+03 7.547746780425231445e+12
1.844380331508509885e+00 6.018140291363735352e+11 1.623250065375197892e+03 7.367635646096880859e+12
1.851757852834543527e+00 6.002961757361776123e+11 1.621024582285272800e+03 7.359142926788242188e+12
1.859164884245881888e+00 6.158017024422839355e+11 1.695868590679394629e+03 7.216056923965071289e+12
1.866601543782865358e+00 5.939596750738496094e+11 1.660095298794707105e+03 7.110091721028672852e+12
1.874067949957996859e+00 5.930328267691320801e+11 1.827177250615087587e+03 6.449845572411758789e+12
1.881564221757828781e+00 5.838687128549908447e+11 1.697654406158340180e+03 6.834664184642612305e+12
1.889090478644860127e+00 5.751560819760791016e+11 1.697958391668489412e+03 6.731470313087541016e+12
1.896646840559439662e+00 5.691807660168468018e+11 1.695084968725054750e+03 6.672829143510740234e+12
1.904233427921677269e+00 5.628357524622656250e+11 1.678392664917048023e+03 6.664067171567297852e+12
1.911850361633363971e+00 5.566538070362285156e+11 1.685819918272579343e+03 6.561834381426540039e+12
1.919497763079897279e+00 5.559357448454710693e+11 1.713339789151285459e+03 6.448108845979166992e+12
1.927175754132217200e+00 5.564009746718056641e+11 1.736783601607179207e+03 6.366392850329598633e+12
1.934884457148745796e+00 5.441184478790620117e+11 1.727815729086360307e+03 6.258169032227276367e+12
1.942623994977340729e+00 5.504935893061007080e+11 1.898876402734416160e+03 5.761118790355943359e+12
1.950394490957250149e+00 5.400436596505664062e+11 1.812390387021775723e+03 5.921454322889164062e+12
1.958196068921079336e+00 5.356128585655775146e+11 1.772532944833594456e+03 6.004929883315593750e+12
1.966028853196763793e+00 5.303621458920971069e+11 1.774006915568689465e+03 5.941122026254020508e+12
1.973892968609550991e+00 5.341479002303365479e+11 1.820103138438685392e+03 5.831990245098609375e+12
1.981788540483989447e+00 5.303105041391483154e+11 1.830552663399068706e+03 5.757040222730893555e+12
1.989715694645925126e+00 5.309877512729556274e+11 1.862266791993238485e+03 5.666225652257512695e+12
1.997674557424508723e+00 5.260506754398122559e+11 1.869228824235385446e+03 5.592633696891165039e+12
2.005665255654207169e+00 5.235797983235725098e+11 1.886599579625637034e+03 5.515112934993488281e+12
2.013687916676823786e+00 5.199431897593978271e+11 1.891985395781606485e+03 5.461216281613789062e+12
2.021742668343530891e+00 5.132326356676363525e+11 1.903860292814257264e+03 5.357108597846434570e+12
2.029829639016905052e+00 5.126192109256427612e+11 1.932197401925021722e+03 5.272233616145978516e+12
2.037948957572972564e+00 5.075127543628793945e+11 1.951297216465966130e+03 5.168622310800520508e+12
2.046100753403264694e+00 5.025879917872922363e+11 1.934645081784263994e+03 5.162523792119709961e+12
2.054285156416877811e+00 4.941937031617348633e+11 1.936431325502290520e+03 5.071616076282494141e+12
2.062502297042545507e+00 4.919397291741235962e+11 1.978746297724328997e+03 4.940524352457161133e+12
2.070752306230715600e+00 4.840168937915493164e+11 1.966550779573837872e+03 4.891100843112733398e+12
2.079035315455638244e+00 4.781618140074384155e+11 1.962374210790455663e+03 4.842217852210062500e+12
2.087351456717461140e+00 4.742930452724835815e+11 1.979609741588580164e+03 4.761222048812821289e+12
2.095700862544330967e+00 4.670270150695307617e+11 1.978072646718592296e+03 4.691924633506774414e+12
2.104083665994508134e+00 4.589909609753668213e+11 1.962651525349464691e+03 4.647422954380159180e+12
2.112500000658485977e+00 4.528086790979724731e+11 1.966533894773040629e+03 4.575774020222540039e+12
2.120950000661120161e+00 4.465788660758881226e+11 1.987118273392919264e+03 4.466071909096727539e+12
2.129433800663764753e+00 4.430840346953778076e+11 1.981004880072899823e+03 4.444795846648275391e+12
2.137951535866419839e+00 4.361088939440025635e+11 1.977680007846292028e+03 4.382179695974327637e+12
2.146503342009885351e+00 4.273105705144810791e+11 1.965202170244907620e+03 4.321033796145332520e+12
2.155089355377924676e+00 4.226994921903781128e+11 1.977796053282238745e+03 4.247187968835995605e+12
2.163709712799436691e+00 4.157337419834688110e+11 2.097982734719411837e+03 3.937899483647286621e+12
2.172364551650634468e+00 4.104523280332077637e+11 2.011399363809058059e+03 4.055231733865995605e+12
2.181054009857236853e+00 4.070721491675123901e+11 2.001573517418779602e+03 4.041579311005937500e+12
2.189778225896665376e+00 4.013202287704606323e+11 1.993663740440233596e+03 4.000280109901116211e+12
2.198537338800252705e+00 3.948124482664987183e+11 1.978513632283225206e+03 3.965546550194381836e+12
2.207331488155453325e+00 3.910541884295019531e+11 2.011626860563672381e+03 3.863142939993990234e+12
2.216160814108075083e+00 3.859239671960079346e+11 1.994121850746666951e+03 3.845929511238492188e+12
2.225025457364507631e+00 3.825647143087150879e+11 2.004694261084313439e+03 3.792346623896491211e+12
2.233925559193965515e+00 3.773869953857341309e+11 2.003203262462594921e+03 3.743804599799025391e+12
2.242861261430741493e+00 3.723372504159338379e+11 2.011057856667530814e+03 3.679282917834370117e+12
2.251832706476463830e+00 3.694367919325907593e+11 2.035831694047974906e+03 3.606197724564030273e+12
2.260840037302370042e+00 3.668937889585949707e+11 2.044546627294296286e+03 3.566108908185690430e+12
2.269883397451579299e+00 3.620389272294577026e+11 2.044440341621585958e+03 3.519103898953255371e+12
2.278962931041386142e+00 3.594676890164431152e+11 2.075321058210613955e+03 3.442118588860981934e+12
2.288078782765551100e+00 3.549198430073989258e+11 2.063773317962548845e+03 3.417586766889786621e+12
2.297231097896613505e+00 4.043157794890750122e+11 2.392910296038703564e+03 3.357728173593062988e+12
2.306420022288200311e+00 3.667200544789141846e+11 2.190975621874491480e+03 3.326200136357613770e+12
2.315645702377353121e+00 3.630606492284613647e+11 2.207696987687967066e+03 3.268067189425180176e+12
2.324908285186861878e+00 4.055489631518839722e+11 2.507356302882100863e+03 3.214241502407848633e+12
2.334207918327609654e+00 3.694741186788497314e+11 2.324493924724105909e+03 3.158689002460325195e+12
2.343544750000919663e+00 3.634400075935211792e+11 2.307618998970257962e+03 3.129823801242214355e+12
2.352918929000923143e+00 3.961687024116983032e+11 2.564737437556502755e+03 3.069647550288307129e+12
2.362330604716927240e+00 3.738175552034223022e+11 2.449759128524185599e+03 3.032407555894072266e+12
2.371779927135795329e+00 3.611270329544627686e+11 2.419616210695769951e+03 2.965956492840318359e+12
2.381267046844337987e+00 3.821059654538767090e+11 2.593143607441452332e+03 2.928252423300964355e+12
2.390792115031715070e+00 3.745085660058817139e+11 2.577243594664369084e+03 2.887736409437931152e+12
2.400355283491842240e+00 3.640818900166522217e+11 2.535970962839623553e+03 2.853028187277758301e+12
2.409956704625809465e+00 3.694532409563643799e+11 2.609635868567891066e+03 2.813395766586026855e+12
2.419596531444312859e+00 3.731762981213142700e+11 2.695567618635978761e+03 2.751155153859664551e+12
2.429274917570089620e+00 3.687528100852667236e+11 2.690405356050613591e+03 2.723760274954794434e+12
2.438992017240370291e+00 3.662140390285683594e+11 2.712919858088073397e+03 2.682559024845221191e+12
2.448747985309331465e+00 3.769529049938538818e+11 2.846556161853539379e+03 2.631592255975018555e+12
2.458542977250568917e+00 3.715890070954750977e+11 2.847359477975730442e+03 2.593413811332547363e+12
2.468377149159570738e+00 3.650813830446362305e+11 2.834888842170409134e+03 2.559204050435123047e+12
2.478250657756209563e+00 3.754457583851188965e+11 2.978302629502900800e+03 2.505126373866226074e+12
2.488163660387234355e+00 3.696924047735466919e+11 2.968963106269059153e+03 2.474497328307344727e+12
2.498116315028783063e+00 3.640474992831719971e+11 2.951389034536541658e+03 2.451223178831632812e+12
2.508108780288898387e+00 3.694183314958696899e+11 3.037847229677488031e+03 2.416594454446080078e+12
2.518141215410053757e+00 3.653347049896138916e+11 3.046121227654372888e+03 2.383389428969364746e+12
2.528213780271693967e+00 3.655774472111369019e+11 3.091780164365269684e+03 2.349752125997157715e+12
2.538326635392781139e+00 3.602985985997278442e+11 3.119236004261714243e+03 2.295438173304247070e+12
2.548479941934351789e+00 3.584982019962650146e+11 3.152613618315112490e+03 2.259786951150344727e+12
2.558673861702089436e+00 3.556904021796932983e+11 3.187152352688552583e+03 2.217790834085647461e+12
2.568908557148898097e+00 3.486191989714942627e+11 3.148511707278244558e+03 2.200377776994269043e+12
2.579184191377493551e+00 3.504009579190436401e+11 3.193046741758683311e+03 2.180777062708944092e+12
2.589500928143003478e+00 3.418733167291046753e+11 3.176401488834151223e+03 2.138853685290200928e+12
2.599858931855575594e+00 3.357071458933978271e+11 3.144933069894134860e+03 2.121291933112270508e+12
2.610258367582998229e+00 3.296158530896685181e+11 3.151181312607826385e+03 2.078671974715076904e+12
2.620699401053329769e+00 3.287577798908500977e+11 3.282472431602700453e+03 1.990335153481887451e+12
2.631182198657543214e+00 3.228523949112572632e+11 3.245146747228322965e+03 1.977064935355570068e+12
2.641706927452173392e+00 3.195602508064068604e+11 3.204904955544431687e+03 1.981476201557130615e+12
2.652273755161981938e+00 3.116842717815545654e+11 3.157309344822235744e+03 1.961774180562859131e+12
2.662882850182629824e+00 3.068369290283997192e+11 3.162213311212597091e+03 1.928269477617509277e+12
2.673534381583360542e+00 3.090587028914261475e+11 3.236009838309896622e+03 1.897939682279962402e+12
2.684228519109693956e+00 3.042507408230342407e+11 3.210986564899885252e+03 1.882974409762731934e+12
2.694965433186132575e+00 3.057561310834776001e+11 3.271500638002473352e+03 1.857288744955231445e+12
2.705745294918877164e+00 3.008208641042939453e+11 3.264435939304591102e+03 1.831264455192946533e+12
2.716568276098552559e+00 3.009341170337985229e+11 3.317382842129509299e+03 1.802715091653468750e+12
2.727434549202946812e+00 3.022910258179745483e+11 3.381081406278110080e+03 1.776727764003310059e+12
2.738344287399758326e+00 3.003855837988111572e+11 3.417648286566359275e+03 1.746638307478312012e+12
2.749297664549357201e+00 2.973662750653478394e+11 3.435124646007071533e+03 1.720285284174319336e+12
2.760294855207554576e+00 2.935068198802442627e+11 3.476568820373647213e+03 1.677716701630836182e+12
2.771336034628385292e+00 2.927635473815285034e+11 3.485266524515545825e+03 1.669291829751302490e+12
2.782421378766898545e+00 2.914067606115814209e+11 3.512791544493420588e+03 1.648536268850795898e+12
2.793551064281966312e+00 2.869338828089191895e+11 3.502357645998069984e+03 1.628068242244668945e+12
2.804725268539093985e+00 2.870652618910620728e+11 3.557343499040746337e+03 1.603637118907274902e+12
2.815944169613250558e+00 2.871064871019765015e+11 3.612098238304591632e+03 1.579554859532543457e+12
2.827207946291703244e+00 2.785657659209625854e+11 3.561643382591404588e+03 1.554277544144886963e+12
2.838516778076869862e+00 2.799669622146024170e+11 3.636777656308979203e+03 1.529823390155385742e+12
2.849870845189177437e+00 2.772791507906884766e+11 3.657707250791026581e+03 1.506466692398237793e+12
2.861270328569933685e+00 2.707638944179122314e+11 3.628113351445496392e+03 1.483068350176561523e+12
2.872715409884213589e+00 2.694833926366588745e+11 3.725851076922099764e+03 1.437334255461560547e+12
2.884206271523750420e+00 2.668869894531913757e+11 3.693466397746646635e+03 1.435967174994365234e+12
2.895743096609845413e+00 2.613535160862565613e+11 3.654358358217725254e+03 1.421243448349954346e+12
2.907326068996284985e+00 2.650715420302325439e+11 3.766951617495838946e+03 1.398377167641130615e+12
2.918955373272270393e+00 2.594773694865292664e+11 3.743723688263586610e+03 1.377358396981952393e+12
2.930631194765359826e+00 2.562323472528605347e+11 3.755277391583126246e+03 1.355948497909036377e+12
2.942353719544420709e+00 2.566505554048279114e+11 3.818768603772244660e+03 1.335580676716076416e+12
2.954123134422598440e+00 2.510410510201047363e+11 3.781317280832910001e+03 1.319328326319744873e+12
2.965939626960289122e+00 2.504979879310711670e+11 3.835126347472338693e+03 1.298003392340791504e+12
2.977803385468130504e+00 2.446473070813733521e+11 3.800267823001681336e+03 1.279315014965681885e+12
2.989714599010003138e+00 2.451132474680785522e+11 3.865764858772335174e+03 1.260035009532776367e+12
3.001673457406043077e+00 2.406932026517499084e+11 3.863292799530569937e+03 1.238104958597095947e+12
3.013680151235667015e+00 2.376715205386563416e+11 3.865908390894280728e+03 1.221734528658376953e+12
3.025734871840609408e+00 2.388093844571635742e+11 3.955451600744782354e+03 1.199793697603502441e+12
3.037837811327972037e+00 2.298999264490013733e+11 3.939630782748967704e+03 1.159670399706884766e+12
3.049989162573283785e+00 2.317455132590606384e+11 3.959302504683990264e+03 1.163171926855427002e+12
3.062189119223576395e+00 2.249139654287021179e+11 3.890677998584913894e+03 1.148794626420821533e+12
3.074437875700470890e+00 2.246726103353815613e+11 3.942546962560933480e+03 1.132464294008470703e+12
3.086735627203272880e+00 2.217334568406890259e+11 3.957127928953430910e+03 1.113531222925112305e+12
3.099082569712085622e+00 2.176036375291894836e+11 3.937509865157386230e+03 1.098236207870444580e+12
3.111478899990933744e+00 2.172214507158961792e+11 4.011739017392486858e+03 1.076022367943593262e+12
