#Wavelength[um] Transit_Depth(Rp/Rstar)^2        
1.013429543985926884e+00 1.921810006140451527e-02
1.017483262161870350e+00 1.919708891511287888e-02
1.021553195210518128e+00 1.917974946817556023e-02
1.025639407991360219e+00 1.918519318862808160e-02
1.029741965623325539e+00 1.917146039738972657e-02
1.033860933485818867e+00 1.915376671201552555e-02
1.037996377219762012e+00 1.911583886698432072e-02
1.042148362728641198e+00 1.912085635548622237e-02
1.046316956179555557e+00 1.915905320902706530e-02
1.050502224004274066e+00 1.923874386721061841e-02
1.054704232900291139e+00 1.927468904565339189e-02
1.058923049831892227e+00 1.933021665559222710e-02
1.063158742031219628e+00 1.926436751474482414e-02
1.067411376999344741e+00 1.924439610904954065e-02
1.071681022507342096e+00 1.924041291916425700e-02
1.075967746597371377e+00 1.918936752439950530e-02
1.080271617583760779e+00 1.915541848114529072e-02
1.084592704054095913e+00 1.912881462830598109e-02
1.088931074870312044e+00 1.914438805761660076e-02
1.093286799169793433e+00 1.920747575731991674e-02
1.097659946366472461e+00 1.923558886076337168e-02
1.102050586151938294e+00 1.924386480994158197e-02
1.106458788496546219e+00 1.925209635767468827e-02
1.110884623650532532e+00 1.927572316096637373e-02
1.115328162145134749e+00 1.927946900970830754e-02
1.119789474793714934e+00 1.928213024546238108e-02
1.124268632692889902e+00 1.926181187179242318e-02
1.128765707223661430e+00 1.925875966960797353e-02
1.133280770052556230e+00 1.933635925434186442e-02
1.137813893132766374e+00 1.931734144208077306e-02
1.142365148705297484e+00 1.932823754776911290e-02
1.146934609300118479e+00 1.929608613029966044e-02
1.151522347737319096e+00 1.930985130175045042e-02
1.156128437128268516e+00 1.931245379401993686e-02
1.160752950876781542e+00 1.932085879009847254e-02
1.165395962680288999e+00 1.930716027736096088e-02
1.170057546531009907e+00 1.933321653031765119e-02
1.174737776717134086e+00 1.934014641403349402e-02
1.179436727824002773e+00 1.936316305026836160e-02
1.184154474735298557e+00 1.934981824204500336e-02
1.188891092634239977e+00 1.934800829577339176e-02
1.193646657004777012e+00 1.930878144134723709e-02
1.198421243632796118e+00 1.932714079558549292e-02
1.203214928607327261e+00 1.929957326656114164e-02
1.208027788321756724e+00 1.926512217561292262e-02
1.212859899475043468e+00 1.926867101560793619e-02
1.217711339072943710e+00 1.923781292494525577e-02
1.222582184429235275e+00 1.923096734129695756e-02
1.227472513166952384e+00 1.920313963905511540e-02
1.232382403219620226e+00 1.919173587038307954e-02
1.237311932832498407e+00 1.917344367013236461e-02
1.242261180563828615e+00 1.919389253316586275e-02
1.247230225286083849e+00 1.914128335834216002e-02
1.252219146187228072e+00 1.915359736630135173e-02
1.257228022771976983e+00 1.913159226540755292e-02
1.262256934863064783e+00 1.913759892054039957e-02
1.267305962602517155e+00 1.911575494468286882e-02
1.272375186452927354e+00 1.911791551874921641e-02
1.277464687198738957e+00 1.910066551828419959e-02
1.282574545947533950e+00 1.910277060915158490e-02
1.287704844131324133e+00 1.911695215496195949e-02
1.292855663507849417e+00 1.911213973702572538e-02
1.298027086161880783e+00 1.912772850721833340e-02
1.303219194506528344e+00 1.911708135127398664e-02
1.308432071284554521e+00 1.916229108164336017e-02
1.313665799569692760e+00 1.915886265767730370e-02
1.318920462767971591e+00 1.918180721520390195e-02
1.324196144619043336e+00 1.921944847073749074e-02
1.329492929197519491e+00 1.931641374917226345e-02
1.334810900914309650e+00 1.954862373487645591e-02
1.340150144517967101e+00 1.956977979372121271e-02
1.345510745096038852e+00 1.960927270815146853e-02
1.350892788076423212e+00 1.961886925364669451e-02
1.356296359228728932e+00 1.964838899923495100e-02
1.361721544665643879e+00 1.967226071886250122e-02
1.367168430844306393e+00 1.964928483550036284e-02
1.372637104567683730e+00 1.968933274280785031e-02
1.378127652985954299e+00 1.965434874117228184e-02
1.383640163597898098e+00 1.964797926905913206e-02
1.389174724252289828e+00 1.965886246622945005e-02
1.394731423149298877e+00 1.967363590732844336e-02
1.400310348841896202e+00 1.969416863295072456e-02
1.405911590237263642e+00 1.968419388944738987e-02
1.411535236598212784e+00 1.972596171392935333e-02
1.417181377544605603e+00 1.975137492981632673e-02
1.422850103054784210e+00 1.974455582823177527e-02
1.428541503467003038e+00 1.974964737018683816e-02
1.434255669480871243e+00 1.975280086908231744e-02
1.439992692158794885e+00 1.973352523881216625e-02
1.445752662927429988e+00 1.972040298952213930e-02
1.451535673579139596e+00 1.971336905063290207e-02
1.457341816273456159e+00 1.967304354417579934e-02
1.463171183538549913e+00 1.970823314362026707e-02
1.469023868272704147e+00 1.971460756445624421e-02
1.474899963745795128e+00 1.970191326420248426e-02
1.480799563600778246e+00 1.968745292175145059e-02
1.486722761855181485e+00 1.968595135367308055e-02
1.492669652902602007e+00 1.967415875549342191e-02
1.498640331514212276e+00 1.966326061281783652e-02
1.504634892840269300e+00 1.964865181260933361e-02
1.510653432411630304e+00 1.963895137028341675e-02
1.516696046141276843e+00 1.961357673214638234e-02
1.522762830325842032e+00 1.960506841645288587e-02
1.528853881647145307e+00 1.959443054023712535e-02
1.534969297173733649e+00 1.958701779087863512e-02
1.541109174362428780e+00 1.957614108121252805e-02
1.547273611059878373e+00 1.954595984341285161e-02
1.553462705504118135e+00 1.953209090489504973e-02
1.559676556326134556e+00 1.953264707884321688e-02
1.565915262551438980e+00 1.950089075545810569e-02
1.572178923601644795e+00 1.948268265644084035e-02
1.578467639296051495e+00 1.946361098954885183e-02
1.584781509853235626e+00 1.943935151929283497e-02
1.591120635892648405e+00 1.942947840865729206e-02
1.597485118436219098e+00 1.940750875357841188e-02
1.603875058909963958e+00 1.938598434753755276e-02
1.610290559145603595e+00 1.937301570719528188e-02
1.616731721382186127e+00 1.934778720367441932e-02
1.623198648267714761e+00 1.933823699165741414e-02
1.629691442860785600e+00 1.932132706944991729e-02
1.636210208632228769e+00 1.929240901466245522e-02
1.642755049466757766e+00 1.928445406029243719e-02
1.649326069664624805e+00 1.926994922823955722e-02
1.655923373943283039e+00 1.925244193878706406e-02
1.662547067439056336e+00 1.924703577938087842e-02
1.669197255708812611e+00 1.922364229189968757e-02
1.675874044731648027e+00 1.920195366787567567e-02
1.682577540910574321e+00 1.919873939594357246e-02
1.689307851074216771e+00 1.921628041433095374e-02
1.696065082478513508e+00 1.923206194936911972e-02
1.702849342808427480e+00 1.925203029475122327e-02
1.709660740179661298e+00 1.928889924477356424e-02
1.716499383140379864e+00 1.937340745020003918e-02
1.723365380672941427e+00 1.937384061422391460e-02
1.730258842195633306e+00 1.940011319742087140e-02
1.737179877564415831e+00 1.943469216348225892e-02
1.744128597074673603e+00 1.943132755396073316e-02
1.751105111462972097e+00 1.945475734685027727e-02
1.758109531908824241e+00 1.949849480736358040e-02
1.765141970036459451e+00 1.952535958868381258e-02
1.772202537916605314e+00 1.954760495374504095e-02
1.779291348068271716e+00 1.959549239844105700e-02
1.786408513460544745e+00 1.959894018053020062e-02
1.793554147514387020e+00 1.962460318200212606e-02
1.800728364104444257e+00 1.963635025147518476e-02
1.807931277560862249e+00 1.967694615576435352e-02
1.815163002671105641e+00 1.965061691974173338e-02
1.822423654681789795e+00 1.967500196533414694e-02
1.829713349300517100e+00 1.967434967533161772e-02
1.837032202697718830e+00 1.968509023552914711e-02
1.844380331508509885e+00 1.973830594307228112e-02
1.851757852834543527e+00 1.973847947514761197e-02
1.859164884245881888e+00 1.980566714478070034e-02
1.866601543782865358e+00 1.975418025543547798e-02
1.874067949957996859e+00 1.974310850409202039e-02
1.881564221757828781e+00 1.973591264317175673e-02
1.889090478644860127e+00 1.970927447376352379e-02
1.896646840559439662e+00 1.970723727093666444e-02
1.904233427921677269e+00 1.968649211656531978e-02
1.911850361633363971e+00 1.969231015945166821e-02
1.919497763079897279e+00 1.970042492754502106e-02
1.927175754132217200e+00 1.969542201700212256e-02
1.934884457148745796e+00 1.968436574480803697e-02
1.942623994977340729e+00 1.970533058311827596e-02
1.950394490957250149e+00 1.968182976796279543e-02
1.958196068921079336e+00 1.968553256454573866e-02
1.966028853196763793e+00 1.968514385082882970e-02
1.973892968609550991e+00 1.969224093569996170e-02
1.981788540483989447e+00 1.970560982159869773e-02
1.989715694645925126e+00 1.971037163566444900e-02
1.997674557424508723e+00 1.972092541569323010e-02
2.005665255654207169e+00 1.972943813324719992e-02
2.013687916676823786e+00 1.971855742324769151e-02
2.021742668343530891e+00 1.969545368678283712e-02
2.029829639016905052e+00 1.970939656677642843e-02
2.037948957572972564e+00 1.969988081976711131e-02
2.046100753403264694e+00 1.968146499897937760e-02
2.054285156416877811e+00 1.966425728298746428e-02
2.062502297042545507e+00 1.965748918775319862e-02
2.070752306230715600e+00 1.963127118888220030e-02
2.079035315455638244e+00 1.961985812436581669e-02
2.087351456717461140e+00 1.961504525838655977e-02
2.095700862544330967e+00 1.958705889173965875e-02
2.104083665994508134e+00 1.955699722346036090e-02
2.112500000658485977e+00 1.954090102240445617e-02
2.120950000661120161e+00 1.952255878464370306e-02
2.129433800663764753e+00 1.951329529479303021e-02
2.137951535866419839e+00 1.949310832737024754e-02
2.146503342009885351e+00 1.945689085278092673e-02
2.155089355377924676e+00 1.944943172022211425e-02
2.163709712799436691e+00 1.942780744283528760e-02
2.172364551650634468e+00 1.940995245230627692e-02
2.181054009857236853e+00 1.940682502767917747e-02
2.189778225896665376e+00 1.939432034004004782e-02
2.198537338800252705e+00 1.937373971166597708e-02
2.207331488155453325e+00 1.937344583185584418e-02
2.216160814108075083e+00 1.936106556037173188e-02
2.225025457364507631e+00 1.934787243741809687e-02
2.233925559193965515e+00 1.933792418737104168e-02
2.242861261430741493e+00 1.932163782480423447e-02
2.251832706476463830e+00 1.932549376369808308e-02
2.260840037302370042e+00 1.932502663734680243e-02
2.269883397451579299e+00 1.931486187549343037e-02
2.278962931041386142e+00 1.931886620869376417e-02
2.288078782765551100e+00 1.929869780011927299e-02
2.297231097896613505e+00 1.946211370001232552e-02
2.306420022288200311e+00 1.936398131049126004e-02
2.315645702377353121e+00 1.939160856601045840e-02
2.324908285186861878e+00 1.949244970221576667e-02
2.334207918327609654e+00 1.943768490931023843e-02
2.343544750000919663e+00 1.945385268257722802e-02
2.352918929000923143e+00 1.954190037723371048e-02
2.362330604716927240e+00 1.950934801635892737e-02
2.371779927135795329e+00 1.949907131807935776e-02
2.381267046844337987e+00 1.955476515544373253e-02
2.390792115031715070e+00 1.956893892363769857e-02
2.400355283491842240e+00 1.957227141263854359e-02
2.409956704625809465e+00 1.963048484833817761e-02
2.419596531444312859e+00 1.964499450672673939e-02
2.429274917570089620e+00 1.969246392395363268e-02
2.438992017240370291e+00 1.969554619529501754e-02
2.448747985309331465e+00 1.974479239903794564e-02
2.458542977250568917e+00 1.975445847476030303e-02
2.468377149159570738e+00 1.975591386988069867e-02
2.478250657756209563e+00 1.982434750941750035e-02
2.488163660387234355e+00 1.981725392633247942e-02
2.498116315028783063e+00 1.981681529051534246e-02
2.508108780288898387e+00 1.987480024506526471e-02
2.518141215410053757e+00 1.986710795855120559e-02
2.528213780271693967e+00 1.988595877662624467e-02
2.538326635392781139e+00 1.988446794700187911e-02
2.548479941934351789e+00 1.989392854748830292e-02
2.558673861702089436e+00 1.990271497057239866e-02
2.568908557148898097e+00 1.989249813916608642e-02
2.579184191377493551e+00 1.992529170575479611e-02
2.589500928143003478e+00 1.989174135896468881e-02
2.599858931855575594e+00 1.987928064861744365e-02
2.610258367582998229e+00 1.986431279176948880e-02
2.620699401053329769e+00 1.989625378545271245e-02
2.631182198657543214e+00 1.988389657429395774e-02
2.641706927452173392e+00 1.988770531722125479e-02
2.652273755161981938e+00 1.985183831373968366e-02
2.662882850182629824e+00 1.983629095685140314e-02
2.673534381583360542e+00 1.987838817072384509e-02
2.684228519109693956e+00 1.985580840274081549e-02
2.694965433186132575e+00 1.988798860193525045e-02
2.705745294918877164e+00 1.988420917267039179e-02
2.716568276098552559e+00 1.989388117099469624e-02
2.727434549202946812e+00 1.992008670605666804e-02
2.738344287399758326e+00 1.992174188470253668e-02
2.749297664549357201e+00 1.993594445056293130e-02
2.760294855207554576e+00 1.992308746741679182e-02
2.771336034628385292e+00 1.993850194907236667e-02
2.782421378766898545e+00 1.996315807134550063e-02
2.793551064281966312e+00 1.994787882357206693e-02
2.804725268539093985e+00 1.996002534470565221e-02
2.815944169613250558e+00 1.998389478225970003e-02
2.827207946291703244e+00 1.994740257716478768e-02
2.838516778076869862e+00 1.997053830901270033e-02
2.849870845189177437e+00 1.996776245639450900e-02
2.861270328569933685e+00 1.995471694548650241e-02
2.872715409884213589e+00 1.995226980281551016e-02
2.884206271523750420e+00 1.995631596841283481e-02
2.895743096609845413e+00 1.993312030560834280e-02
2.907326068996284985e+00 1.999731891298314745e-02
2.918955373272270393e+00 1.998968782626209945e-02
2.930631194765359826e+00 1.995653305726286658e-02
2.942353719544420709e+00 1.998079453053986862e-02
2.954123134422598440e+00 1.997180916250813898e-02
2.965939626960289122e+00 1.998406549695462553e-02
2.977803385468130504e+00 1.994552682883881170e-02
2.989714599010003138e+00 1.997585444618148187e-02
3.001673457406043077e+00 1.995646446777601252e-02
3.013680151235667015e+00 1.995907768466955237e-02
3.025734871840609408e+00 1.996741995433657518e-02
3.037837811327972037e+00 1.992691363606617638e-02
3.049989162573283785e+00 1.995503000718428996e-02
3.062189119223576395e+00 1.990873210308812327e-02
3.074437875700470890e+00 1.993503550309236316e-02
3.086735627203272880e+00 1.991404238189589671e-02
3.099082569712085622e+00 1.990013495823742332e-02
3.111478899990933744e+00 1.991920714720888871e-02
3.123924815590897186e+00 1.989436547364653585e-02
3.136420514853261121e+00 1.989487148411156481e-02
3.148966196912674320e+00 1.988980335788107304e-02
3.161562061700325277e+00 1.986457378988841851e-02
3.174208309947126327e+00 1.988407669673901423e-02
3.186905143186915090e+00 1.982097421825062752e-02
3.199652763759662566e+00 1.989010071783924721e-02
3.212451374814701222e+00 1.981814945832452435e-02
3.225301180313960625e+00 1.982758107845236303e-02
3.238202385035215958e+00 1.982544064782762114e-02
3.251155194575356955e+00 1.978594819925146020e-02
3.264159815353658622e+00 1.977556865635258024e-02
3.277216454615073271e+00 1.977997096469450919e-02
3.290325320433533207e+00 1.976538107634684058e-02
3.303486621715267635e+00 1.975020513905036135e-02
3.316700568202128441e+00 1.975986727366472323e-02
3.329967370474937294e+00 1.970563264863408465e-02
3.343287239956836743e+00 1.974585678077905165e-02
3.356660388916663962e+00 1.971072013222124886e-02
3.370087030472330714e+00 1.969070178604939714e-02
3.383567378594220187e+00 1.970563166513961822e-02
3.397101648108596716e+00 1.969339308319568299e-02
3.410690054701031482e+00 1.967298547414110185e-02
3.424332814919834878e+00 1.966938451594873322e-02
3.438030146179514634e+00 1.966741801853682386e-02
3.451782266764232610e+00 1.963103575281965885e-02
3.465589395831289998e+00 1.962462527635293330e-02
3.479451753414614767e+00 1.963254956249881750e-02
3.493369560428273068e+00 1.964941806291942150e-02
3.507343038669985980e+00 1.959090507933365991e-02
3.521372410824665788e+00 1.962227696486845002e-02
3.535457900467964709e+00 1.959972008551376030e-02
3.549599732069836477e+00 1.959166547336373479e-02
3.563798130998116154e+00 1.957333176578557321e-02
3.578053323522108364e+00 1.956415991062089230e-02
3.592365536816196858e+00 1.955461168341354403e-02
3.606734998963461614e+00 1.955339475862259355e-02
3.621161938959315041e+00 1.954773144791371181e-02
3.635646586715152839e+00 1.953128949916786011e-02
3.650189173062013293e+00 1.952299869772864890e-02
3.664789929754260545e+00 1.950500661186119547e-02
3.679449089473277645e+00 1.951500885450364528e-02
3.694166885831170699e+00 1.949703149232783275e-02
3.708943553374495661e+00 1.945827267807714173e-02
3.723779327587993571e+00 1.944049881784389380e-02
3.738674444898345328e+00 1.947633321336335668e-02
3.753629142677938901e+00 1.942914853071697409e-02
3.768643659248651190e+00 1.943164066279537416e-02
3.783718233885645432e+00 1.939337347028864331e-02
3.798853106821188153e+00 1.940147281292295064e-02
3.814048519248473657e+00 1.937697769436784109e-02
3.829304713325467180e+00 1.941410226565622871e-02
3.844621932178768908e+00 1.937814810548795993e-02
3.860000419907484215e+00 1.936251690897570696e-02
3.875440421587113882e+00 1.935069940287763302e-02
3.890942183273462529e+00 1.936130897075789142e-02
3.906505952006555926e+00 1.935827545162294161e-02
3.922131975814582727e+00 1.934496286868514145e-02
3.937820503717840648e+00 1.935309114549922660e-02
3.953571785732711508e+00 1.936994598409733787e-02
3.969386072875642490e+00 1.937402036287849336e-02
3.985263617167145167e+00 1.940348119626169113e-02
4.001204671635814059e+00 1.943852378240314496e-02
4.017209490322357190e+00 1.943018837856415326e-02
4.033278328283646630e+00 1.944340923942861760e-02
4.049411441596781458e+00 1.950060890600172070e-02
4.065609087363168506e+00 1.949003482497867201e-02
4.081871523712622185e+00 1.957358752356714096e-02
4.098199009807472315e+00 1.953123544987540525e-02
4.114591805846702144e+00 1.953784284013636990e-02
4.131050173070089038e+00 1.956833475770346567e-02
4.147574373762369149e+00 1.952745098587955336e-02
4.164164671257418959e+00 1.959846484781561579e-02
4.180821329942449260e+00 1.958228058913510580e-02
4.197544615262219558e+00 1.959551097557121063e-02
4.214334793723269357e+00 1.964072379591370876e-02
4.231192132898162761e+00 1.962246032396799261e-02
4.248116901429755288e+00 1.970283531147029588e-02
4.265109369035473996e+00 1.970334015818072868e-02
4.282169806511615384e+00 1.969581393089676891e-02
4.299298485737661935e+00 1.977149551411052850e-02
4.316495679680612874e+00 1.975693615990822480e-02
4.333761662399335357e+00 1.977265265099767411e-02
4.351096709048932532e+00 1.980147735362582789e-02
4.368501095885127583e+00 1.981657046361732025e-02
4.385975100268668214e+00 1.981054801602195187e-02
4.403519000669743555e+00 1.984044989212745830e-02
4.421133076672422391e+00 1.985101672714219972e-02
4.438817608979111817e+00 1.986201221736643222e-02
4.456572879415028332e+00 1.984195919464006724e-02
4.474399170932688463e+00 1.989767488785066860e-02
4.492296767616419828e+00 1.987421281113029708e-02
4.510265954686884626e+00 1.983381601110340703e-02
4.528307018505633330e+00 1.989594530750522783e-02
4.546420246579655711e+00 1.986025842200994651e-02
4.564605927565974497e+00 1.990832464824570172e-02
4.582864351276237258e+00 1.984087826002619431e-02
4.601195808681342925e+00 1.989380665758387623e-02
4.619600591916067422e+00 1.986038525816074055e-02
4.638078994283731937e+00 1.988123908101697979e-02
4.656631310260867629e+00 1.985347934897742708e-02
4.675257835501911430e+00 1.988502851493065271e-02
4.693958866843916944e+00 1.985811192125838329e-02
4.712734702311292878e+00 1.987231838756838009e-02
4.731585641120538810e+00 1.984750551872120627e-02
4.750511983685020923e+00 1.982773712797592999e-02
4.769514031619761063e+00 1.986571795806417809e-02
4.788592087746240011e+00 1.986354054923994070e-02
4.807746456097224730e+00 1.983458071157445310e-02
4.826977441921613377e+00 1.984008423453904532e-02
4.846285351689299858e+00 1.981796512534362772e-02
4.865670493096057925e+00 1.984612049858268737e-02
4.885133175068442135e+00 1.983709498311613320e-02
4.904673707768715474e+00 1.983696723904079806e-02
4.924292402599791174e+00 1.982301167100980824e-02
4.943989572210189642e+00 1.985721635160571028e-02
4.963765530499030021e+00 1.987208744074344530e-02
4.983620592621027079e+00 1.983513866432161724e-02
5.003555074991511198e+00 1.986542738115347831e-02
5.023569295291476777e+00 1.990737386930314934e-02
5.043663572472643075e+00 1.982707440887968020e-02
5.063838226762532813e+00 1.989929752136810823e-02
5.084093579669583640e+00 1.987898484227482859e-02
5.104429953988261381e+00 1.988205879406686541e-02
5.124847673804215020e+00 1.986905623093449674e-02
5.145347064499431688e+00 1.986673883291636966e-02
5.165928452757428957e+00 1.990120759445626608e-02
5.186592166568458673e+00 1.987082464497126610e-02
5.207338535234733001e+00 1.989984717951346141e-02
5.228167889375671784e+00 1.984879244992670752e-02
5.249080560933174766e+00 1.990957032884936237e-02
5.270076883176907145e+00 1.987933446593799156e-02
5.291157190709615321e+00 1.989693518422482738e-02
5.312321819472453299e+00 1.986102331617020655e-02
5.333571106750343738e+00 1.988198080164464351e-02
5.354905391177344320e+00 1.989873736284631864e-02
5.376325012742054099e+00 1.985186089103609802e-02
5.397830312793021612e+00 1.988457611056791696e-02
5.419421634044193858e+00 1.991088510736364545e-02
5.441099320580370602e+00 1.987055974630507274e-02
5.462863717862692425e+00 1.988508641568453514e-02
5.484715172734142996e+00 1.986960902605944962e-02
5.506654033425078865e+00 1.983503502106893218e-02
5.528680649558780580e+00 1.989706980457057323e-02
5.550795372157015350e+00 1.988917869175030675e-02
5.572998553645643227e+00 1.987802721004126513e-02
5.595290547860225949e+00 1.984064856877577887e-02
5.617671710051667766e+00 1.986987884636331678e-02
5.640142396891874021e+00 1.983786576692136983e-02
5.662702966479441713e+00 1.982589068610903643e-02
5.685353778345359821e+00 1.988207313759182693e-02
5.708095193458740724e+00 1.983422605496272528e-02
5.730927574232576482e+00 1.986176383298960541e-02
5.753851284529505783e+00 1.981783095442877715e-02
5.776866689667624399e+00 1.985039807259313116e-02
5.799974156426294769e+00 1.980382605084755540e-02
5.823174053051999977e+00 1.983591826911548436e-02
5.846466749264207508e+00 1.983416612361102102e-02
5.869852616261264977e+00 1.980521959707269575e-02
5.893332026726310069e+00 1.981757644826081730e-02
5.916905354833215114e+00 1.978675985617611016e-02
5.940572976252548543e+00 1.981428312100859401e-02
5.964335268157558545e+00 1.978840710941050240e-02
5.988192609230189589e+00 1.979554838900390856e-02
6.012145379667110490e+00 1.976619546980532341e-02
6.036193961185778889e+00 1.980231880576561673e-02
6.060338737030522616e+00 1.977961310620179533e-02
6.084580091978644134e+00 1.972190802095726697e-02
6.108918412346558746e+00 1.976899061407299055e-02
6.133354085995945226e+00 1.970012511146904469e-02
6.157887502339929320e+00 1.972136679865394218e-02
6.182519052349287669e+00 1.975110905478467960e-02
6.207249128558685491e+00 1.970871135024686652e-02
6.232078125072920471e+00 1.970596841646572381e-02
6.257006437573212843e+00 1.972381251940158106e-02
6.282034463323505236e+00 1.971572813782725836e-02
6.307162601176800720e+00 1.970548636144121152e-02
6.332391251581507063e+00 1.970564221174062741e-02
6.357720816587833390e+00 1.971439711300312578e-02
6.383151699854184180e+00 1.973408243311114418e-02
6.408684306653601226e+00 1.975554740733392184e-02
6.434319043880215361e+00 1.975632168814315734e-02
6.460056320055736379e+00 1.979537155926686109e-02
6.485896545335958052e+00 1.988108172916823457e-02
6.511840131517302233e+00 1.983404330657686024e-02
6.537887492043371829e+00 1.989030550198553002e-02
6.564039042011545533e+00 1.990884572942137887e-02
6.590295198179591196e+00 1.992957787401257799e-02
6.616656378972309405e+00 1.993533713327895127e-02
6.643123004488199257e+00 1.998980074943099497e-02
6.669695496506150789e+00 1.995817220861208219e-02
6.696374278492176479e+00 1.995985548029487189e-02
6.723159775606144528e+00 1.990555442262305005e-02
6.750052414708568094e+00 1.994196741848223292e-02
6.777052624367403411e+00 1.996720842574050900e-02
6.804160834864871887e+00 1.992700537502992489e-02
6.831377478204331055e+00 1.994207580832097620e-02
6.858702988117148180e+00 1.992376323902074475e-02
6.886137800069615622e+00 1.994317099172188482e-02
6.913682351269895499e+00 1.993681216461619735e-02
6.941337080674975013e+00 1.990980824981052402e-02
6.969102428997675069e+00 1.990930616565118536e-02
6.996978838713665994e+00 1.990156450819835499e-02
7.024966754068519670e+00 1.987959713895885022e-02
7.053066621084793653e+00 1.990404804444330378e-02
7.081278887569133929e+00 1.992217694845244483e-02
7.109604003119409654e+00 1.994391993298167201e-02
7.138042419131887861e+00 1.989747927727301968e-02
7.166594588808414379e+00 1.987563090150419598e-02
7.195260967163648047e+00 1.988559065622220318e-02
7.224042011032302923e+00 1.987946575354648804e-02
7.252938179076432235e+00 1.988474066652633210e-02
7.281949931792737196e+00 1.986910034801553371e-02
7.311077731519908696e+00 1.988814292682967305e-02
7.340322042445988515e+00 1.988116281649957712e-02
7.369683330615771411e+00 1.989368740467382241e-02
7.399162063938235612e+00 1.983690621382222866e-02
7.428758712193988423e+00 1.989432403149337877e-02
7.458473747042765112e+00 1.985489086677297288e-02
7.488307642030935796e+00 1.985499425778925256e-02
7.518260872599060285e+00 1.989049747754382050e-02
7.548333916089456253e+00 1.982706124092298641e-02
7.578527251753813587e+00 1.987897906152621616e-02
7.608841360760829176e+00 1.993690456380063300e-02
7.639276726203872769e+00 1.988059325130182159e-02
7.669833833108687493e+00 1.991151661352400654e-02
7.700513168441122325e+00 1.988603011964996253e-02
7.731315221114887670e+00 1.989329644454258458e-02
7.762240481999347352e+00 1.991439801515761804e-02
7.793289443927344351e+00 1.989456458254722920e-02
7.824462601703054077e+00 1.987198958396067805e-02
7.855760452109866065e+00 1.989162484584254195e-02
7.887183493918306532e+00 1.993989323566235095e-02
7.918732227893980458e+00 1.991651467493026073e-02
7.950407156805555431e+00 1.990460492668506484e-02
7.982208785432777454e+00 1.995503245427364056e-02
8.014137620574508958e+00 1.989571238019123556e-02
8.046194171056805899e+00 1.993106921219259253e-02
8.078378947741034821e+00 1.992447380925056050e-02
8.110692463531997021e+00 1.993584549646282983e-02
8.143135233386125549e+00 1.990195306620229712e-02
8.175707774319670662e+00 1.990898568503186514e-02
8.208410605416949224e+00 1.993941226384745094e-02
8.241244247838615422e+00 1.989311632183582770e-02
8.274209224829968790e+00 1.994767139168775530e-02
8.307306061729288871e+00 1.989868561519396103e-02
8.340535285976207192e+00 1.994718060660900794e-02
8.373897427120111203e+00 1.995130975034876963e-02
8.407393016828594412e+00 1.990812731001442501e-02
8.441022588895906509e+00 1.993856742259865478e-02
8.474786679251490540e+00 1.988962048389419576e-02
8.508685825968495209e+00 1.991304833679819267e-02
8.542720569272368891e+00 1.990501938403917842e-02
8.576891451549458978e+00 1.992306624789454833e-02
8.611199017355655627e+00 1.988675884699819471e-02
8.645643813425078150e+00 1.988173165979295262e-02
8.680226388678779159e+00 1.988922647164088550e-02
8.714947294233493125e+00 1.988239488648347111e-02
8.749807083410427566e+00 1.992615987365150068e-02
8.784806311744070229e+00 1.986031716231229788e-02
8.819945536991047774e+00 1.987602636833471839e-02
8.855225319139009343e+00 1.986105312039967985e-02
8.890646220415566958e+00 1.982895628878512603e-02
8.926208805297228821e+00 1.982637072582945151e-02
8.961913640518417878e+00 1.987306966103173297e-02
8.997761295080492161e+00 1.982043365397417184e-02
9.033752340260813085e+00 1.981189660447634990e-02
9.069887349621856387e+00 1.980365877608126005e-02
9.106166899020346150e+00 1.981288044700735967e-02
9.142591566616424359e+00 1.979799708686559578e-02
9.179161932882891506e+00 1.977478530402273366e-02
9.215878580614422333e+00 1.981722966648646542e-02
9.252742094936881045e+00 1.982007629923432032e-02
9.289753063316627646e+00 1.979318919178082309e-02
9.326912075569895322e+00 1.978710872326277029e-02
9.364219723872173162e+00 1.974343644116499652e-02
9.401676602767663482e+00 1.979390185930331864e-02
9.439283309178733816e+00 1.977305635390444113e-02
9.477040442415447075e+00 1.973862624633085372e-02
9.514948604185111236e+00 1.975879322735120402e-02
9.553008398601852136e+00 1.970857162696014117e-02
9.591220432196260859e+00 1.975512211386683953e-02
9.629585313925044687e+00 1.976746722115327315e-02
9.668103655180747324e+00 1.974298270909537190e-02
9.706776069801470896e+00 1.975270192006144815e-02
9.745603174080676112e+00 1.971343682782549650e-02
9.784585586776998412e+00 1.969907041364709482e-02
9.823723929124106746e+00 1.972511601833442860e-02
9.863018824840601440e+00 1.971547720194528203e-02
9.902470900139965337e+00 1.978688843618469501e-02
9.942080783740523842e+00 1.970081374502673927e-02
9.981849106875488431e+00 1.971424822085732567e-02
1.002177650330298952e+01 1.970255268766775425e-02
1.006186360931619994e+01 1.971194670608073657e-02
1.010211106375346723e+01 1.972744924290324720e-02
1.014251950800847979e+01 1.969521285291679288e-02
1.018308958604051284e+01 1.965699009511543555e-02
1.022382194438467451e+01 1.972208404576180144e-02
1.026471723216221399e+01 1.970133096802869493e-02
1.030577610109086173e+01 1.970927688326266566e-02
