#Wavelength[um] Transit_Depth(Rp/Rstar)^2        
9.745603174080676112e+00 2.003344781351010587e-02
9.784585586776998412e+00 2.002690036878947838e-02
9.823723929124106746e+00 2.003978904559417656e-02
9.863018824840601440e+00 2.002767134740426197e-02
9.902470900139965337e+00 2.005589785023127736e-02
9.942080783740523842e+00 2.003286785049600977e-02
9.981849106875488431e+00 2.003817251805680572e-02
1.002177650330298952e+01 2.002325344995497733e-02
1.006186360931619994e+01 2.002886213709655777e-02
1.010211106375346723e+01 2.003097370009896544e-02
1.014251950800847979e+01 2.002993172515246667e-02
1.018308958604051284e+01 2.001737015301647410e-02
1.022382194438467451e+01 2.002958925618507011e-02
1.026471723216221399e+01 2.001944784664419497e-02
1.030577610109086173e+01 2.002784519605294022e-02
1.034699920549522467e+01 2.002897365773369937e-02
1.038838720231720458e+01 2.001767431310450679e-02
1.042994075112647501e+01 2.002504793304609593e-02
1.047166051413097954e+01 2.002041343814181529e-02
1.051354715618750468e+01 2.002823213155174864e-02
1.055560134481225454e+01 2.002279477402707161e-02
1.059782375019150358e+01 2.002920064459266097e-02
1.064021504519226902e+01 2.001673323737309870e-02
1.068277590537303823e+01 2.001425474487987868e-02
1.072550700899452991e+01 2.003106733213404905e-02
1.076840903703050856e+01 2.002754601768756693e-02
1.081148267317863088e+01 2.002797246456618219e-02
1.085472860387134553e+01 2.000669977716980699e-02
1.089814751828683015e+01 2.003646279205718167e-02
1.094174010835997635e+01 2.002562579018383332e-02
1.098550706879341909e+01 2.003224012314476152e-02
1.102944909706859100e+01 2.003118501337027360e-02
1.107356689345686540e+01 2.002036171104193407e-02
1.111786116103069233e+01 2.003159340411172357e-02
1.116233260567481622e+01 2.002293154588305132e-02
1.120698193609751492e+01 2.003852399042380453e-02
1.125180986384190440e+01 2.003144248475778946e-02
1.129681710329727373e+01 2.003113508588696967e-02
1.134200437171046083e+01 2.001734472680876536e-02
1.138737238919730466e+01 2.002897668399682835e-02
1.143292187875409383e+01 2.003336575194247099e-02
1.147865356626910938e+01 2.003090379186403536e-02
1.152456818053418530e+01 2.003379783271640874e-02
1.157066645325632237e+01 2.003313188966076436e-02
1.161694911906934635e+01 2.003465940694703837e-02
1.166341691554562487e+01 2.003450907260555594e-02
1.171007058320780736e+01 2.003966822308737850e-02
1.175691086554063958e+01 2.004342535457552532e-02
1.180393850900279951e+01 2.002716547428751159e-02
1.185115426303881137e+01 2.004525278553958428e-02
1.189855888009096674e+01 2.003016039527490133e-02
1.194615311561133097e+01 2.003406681247705406e-02
1.199393772807377623e+01 2.003227401956712839e-02
1.204191347898607134e+01 2.003428548469708692e-02
1.209008113290201614e+01 2.002433755702672999e-02
1.213844145743362368e+01 2.003391823451694184e-02
1.218699522326335938e+01 2.003202946154803224e-02
1.223574320415641381e+01 2.003873877005417012e-02
1.228468617697303777e+01 2.003000882166839497e-02
1.233382492168093059e+01 2.003453351192562015e-02
1.238316022136765504e+01 2.003582550193210715e-02
1.243269286225312520e+01 2.005230406726683096e-02
1.248242363370213859e+01 2.002673569742320636e-02
1.253235332823694748e+01 2.003351349168029649e-02
1.258248274154989410e+01 2.003765859996214233e-02
1.263281267251609385e+01 2.002807018175963016e-02
1.268334392320615756e+01 2.004602822878439466e-02
1.273407729889898299e+01 2.001400130264266095e-02
1.278501360809457665e+01 2.004202741821084141e-02
1.283615366252695544e+01 2.004235618456121082e-02
1.288749827717706253e+01 2.002485078303883545e-02
1.293904827028577031e+01 2.004751510537957498e-02
1.299080446336691352e+01 2.002556250340859281e-02
1.304276768122038099e+01 2.003502359942418640e-02
1.309493875194526424e+01 2.002903457431832665e-02
1.314731850695304693e+01 2.005002894046173378e-02
1.319990778098085649e+01 2.004000762408118808e-02
1.325270741210477965e+01 2.004318213010984964e-02
1.330571824175319939e+01 2.003781334349621565e-02
1.335894111472021173e+01 2.004786301188811806e-02
1.341237687917909227e+01 2.003903357844748212e-02
1.346602638669580898e+01 2.004662794202789061e-02
1.351989049224258999e+01 2.002742266027864732e-02
1.357397005421156067e+01 2.004963741322660087e-02
1.362826593442840917e+01 2.002379365197603719e-02
1.368277899816612297e+01 2.003130511531901400e-02
1.373751011415878942e+01 2.005708038813855745e-02
1.379246015461542463e+01 2.002978575483304116e-02
1.384762999523388416e+01 2.004658671229707020e-02
1.390302051521481808e+01 2.002534717646637860e-02
1.395863259727567751e+01 2.004056128490067784e-02
1.401446712766477987e+01 2.004148302211306368e-02
1.407052499617543972e+01 2.003499561824169731e-02
1.412680709616014063e+01 2.004710713734872765e-02
1.418331432454478147e+01 2.006847504226730999e-02
1.424004758184296193e+01 2.004077321817732821e-02
1.429700777217033369e+01 2.002613909608096446e-02
1.435419580325901379e+01 2.004922070008090945e-02
1.441161258647204946e+01 2.003139581333387292e-02
1.446925903681793812e+01 2.005727819468558493e-02
1.452713607296521126e+01 2.004176241424274890e-02
1.458524461725707155e+01 2.003923498487146515e-02
1.464358559572609764e+01 2.006293580799152140e-02
1.470215993810900557e+01 2.005661600847081366e-02
1.476096857786143879e+01 2.003681064602989489e-02
1.482001245217288599e+01 2.004449300643215692e-02
1.487929250198157760e+01 2.004514420860064802e-02
1.493880967198950316e+01 2.004650893660172781e-02
1.499856491067746056e+01 2.005624731314300732e-02
1.505855917032016933e+01 2.003828376664339508e-02
1.511879340700144958e+01 2.004006943841082217e-02
1.517926858062945605e+01 2.004935349096743230e-02
1.523998565495197433e+01 2.004060218229218246e-02
1.530094559757178274e+01 2.005456052647710749e-02
1.536214937996206764e+01 2.005119076343630721e-02
1.542359797748191674e+01 2.003408450063418750e-02
1.548529236939184450e+01 2.003418990332799313e-02
1.554723353886941339e+01 2.005368862387168355e-02
1.560942247302489072e+01 2.003399855754840753e-02
1.567186016291699069e+01 2.004109325187371227e-02
1.573454760356865556e+01 2.006034654671199832e-02
1.579748579398293096e+01 2.003179495300590890e-02
1.586067573715886247e+01 2.004655865240699553e-02
1.592411844010749888e+01 2.004285586967305410e-02
1.598781491386792730e+01 2.007303019770394215e-02
1.605176617352340074e+01 2.005401402482693760e-02
1.611597323821749228e+01 2.005077291228207076e-02
1.618043713117036120e+01 2.005809814382318590e-02
1.624515887969504391e+01 2.005908803402958740e-02
1.631013951521382310e+01 2.004085599231798451e-02
1.637538007327468037e+01 2.003505085479118444e-02
1.644088159356778078e+01 2.003848446725595839e-02
1.650664511994205341e+01 2.005589583063217135e-02
1.657267170042182158e+01 2.006467836918492120e-02
1.663896238722350418e+01 2.006020687580161929e-02
1.670551823677240222e+01 2.004949705310836439e-02
1.677234030971949608e+01 2.003800894040533298e-02
1.683942967095837062e+01 2.004390800459507002e-02
1.690678738964220429e+01 2.004510690244546561e-02
1.697441453920077237e+01 2.003724249412738856e-02
1.704231219735757108e+01 2.003157104890262996e-02
1.711048144614700561e+01 2.005241782896785216e-02
1.717892337193159236e+01 2.004541486925671273e-02
1.724763906541932101e+01 2.005617206175901515e-02
1.731662962168099895e+01 2.005560051720243001e-02
1.738589614016772344e+01 2.006234801935383519e-02
1.745543972472839300e+01 2.004109033240569770e-02
1.752526148362730751e+01 2.004604003081512584e-02
1.759536252956181812e+01 2.005788297614330418e-02
1.766574397968006238e+01 2.005719496153735709e-02
1.773640695559878466e+01 2.003871864238560008e-02
1.780735258342117433e+01 2.004629759531319916e-02
1.787858199375486024e+01 2.003494018300032084e-02
1.795009632172988034e+01 2.005694547056514204e-02
1.802189670701679702e+01 2.005018241157105474e-02
1.809398429384486562e+01 2.004455933647019197e-02
1.816636023102024211e+01 2.006483030369688933e-02
1.823902567194432578e+01 2.003348110343114788e-02
1.831198177463210186e+01 2.004394412186390889e-02
1.838522970173062987e+01 2.004362810480697643e-02
1.845877062053754969e+01 2.002923630193347015e-02
1.853260570301970134e+01 2.006135603142423368e-02
1.860673612583178027e+01 2.005780847504893410e-02
1.868116307033510637e+01 2.004220655776521587e-02
1.875588772261644976e+01 2.005101728780822601e-02
1.883091127350691352e+01 2.003691232035355319e-02
1.890623491860094063e+01 2.005291690194159829e-02
1.898185985827534594e+01 2.005468920424304663e-02
1.905778729770844748e+01 2.002806719675417901e-02
1.913401844689928311e+01 2.001983762852087290e-02
1.921055452068688041e+01 2.006154516447806319e-02
1.928739673876962968e+01 2.004030807279461729e-02
1.936454632572470658e+01 2.003963890335994785e-02
1.944200451102760141e+01 2.006244055377711180e-02
1.951977252907171589e+01 2.002783894490871644e-02
1.959785161918800256e+01 2.007307791931681878e-02
1.967624302566475691e+01 2.004758124281617870e-02
1.991079942767366973e+01 2.002479063612099680e-02
2.030901541622714390e+01 2.000178470440059156e-02
2.071519572455168756e+01 1.998694970164910378e-02
2.112949963904272010e+01 1.999116064530462311e-02
2.155208963182357707e+01 1.998340007438799762e-02
2.198313142446004420e+01 1.998786369723725212e-02
2.242279405294924643e+01 1.999186752326689159e-02
2.287124993400822959e+01 1.998070098704217770e-02
2.332867493268839709e+01 1.997992081721519306e-02
2.379524843134216638e+01 1.997633043697298258e-02
2.427115339996900900e+01 1.997822376341451892e-02
2.475657646796839018e+01 1.997535559512616729e-02
2.525170799732775961e+01 1.997679986889330100e-02
2.575674215727431715e+01 1.997259375833571049e-02
2.627187700041980278e+01 1.997918039355177366e-02
2.679731454042819649e+01 1.998571588362644050e-02
2.733326083123676042e+01 1.998095406632005577e-02
2.787992604786149542e+01 1.998976969384202301e-02
2.843752456881871993e+01 1.998644859227669685e-02
2.900627506019509738e+01 1.998299577055097712e-02
2.958640056139899599e+01 1.998431083801447544e-02
3.017812857262697435e+01 1.999743549353435318e-02
3.078169114407952023e+01 1.999038022320823171e-02
3.139732496696110431e+01 1.998908988922182967e-02
3.202527146630033172e+01 1.999686712051536655e-02
3.266577689562632969e+01 1.999427972922930563e-02
3.331909243353885586e+01 2.001497872717979826e-02
3.398547428220963695e+01 1.999346421037118821e-02
3.466518376785383282e+01 1.999120074890007800e-02
3.535848744321090464e+01 2.000824740078584532e-02
3.606565719207512188e+01 1.998406521537080677e-02
3.678697033591662802e+01 1.998479977447179673e-02
3.752270974263496583e+01 1.999163298183547627e-02
3.827316393748766643e+01 1.997405981091976424e-02
3.903862721623740839e+01 1.998080220319527894e-02
3.981939976056215613e+01 1.996974781461117315e-02
4.061578775577340394e+01 1.995856108521027253e-02
4.142810351088887444e+01 1.996381139026012774e-02
4.225666558110664539e+01 1.994768266427090694e-02
4.310179889272878029e+01 1.994497508360284360e-02
4.396383487058335504e+01 1.994617373500168211e-02
4.484311156799503095e+01 1.992214657318784957e-02
4.573997379935492091e+01 1.993541507991295966e-02
4.665477327534202345e+01 1.991356123771756068e-02
4.758786874084886165e+01 1.992846313997545873e-02
4.853962611566583973e+01 1.994022342557976238e-02
4.951041863797915710e+01 1.991815725727031500e-02
5.050062701073873939e+01 1.989358748905701094e-02
5.151063955095351332e+01 1.991998431290550528e-02
5.254085234197258103e+01 1.990663526038088937e-02
5.359166938881203635e+01 1.990275848920736168e-02
5.466350277658827395e+01 1.990071726358087073e-02
5.575677283212004198e+01 1.989694089898957907e-02
5.687190828876244098e+01 1.988700584912921759e-02
5.800934645453768468e+01 1.988756419455418867e-02
5.916953338362844050e+01 1.989266967854637358e-02
6.035292405130100946e+01 1.985858224351997464e-02
6.155998253232701956e+01 1.986328110123350421e-02
6.279118218297357146e+01 1.983157724265732433e-02
6.404700582663303976e+01 1.987648050197506414e-02
6.532794594316570169e+01 1.987728605875649715e-02
6.663450486202900436e+01 1.987127991574945060e-02
6.796719495926959098e+01 1.983400540861607331e-02
6.932653885845499531e+01 1.981085916284770418e-02
7.071306963562409464e+01 1.983724113909011641e-02
7.212733102833657028e+01 1.982493370355552925e-02
7.356987764890331505e+01 1.983850916451148846e-02
7.504127520188137623e+01 1.983485616324836415e-02
7.654210070591901172e+01 1.979945791269027353e-02
7.807294272003738911e+01 1.978633575488913943e-02
7.963440157443814371e+01 1.980105993277067600e-02
8.122708960592690630e+01 1.981146555922557936e-02
8.285163139804545551e+01 1.978328258377075669e-02
8.450866402600635752e+01 1.977908909160649292e-02
8.619883730652648524e+01 1.981003024756137001e-02
8.792281405265701721e+01 1.972576054061295561e-02
8.968127033371015955e+01 1.973896898732570640e-02
9.147489574038435478e+01 1.972542581295682121e-02
9.330439365519204387e+01 1.973480316427488751e-02
9.517048152829590890e+01 1.975897816101784138e-02
9.707389115886181230e+01 1.972907583803589285e-02
9.901536898203904968e+01 1.970184929250635986e-02
